battery,feature,horizon,metric,value,n
CS2_36,HF7,32,spearman,0.9641569532469926,941
CS2_36,HF8,32,spearman,-0.8787137349132357,941
CS2_36,SOH,48,spearman,0.9568335987648603,925
CS2_36,HF1,48,spearman,0.9657345775655636,925
CS2_36,HF2,48,spearman,-0.8896398456422339,925
CS2_36,HF3,48,spearman,0.8878890949613255,925
CS2_36,HF4,48,spearman,0.9478865316446827,925
CS2_36,HF5,48,spearman,0.9041116325438374,925
CS2_36,HF6,48,spearman,0.8403471749044156,925
CS2_36,HF7,48,spearman,0.9654923743266557,925
CS2_36,HF8,48,spearman,-0.9058370767659758,925
CS2_36,SOH,64,spearman,0.9557237326213252,909
CS2_36,HF1,64,spearman,0.9632524603479587,909
CS2_36,HF2,64,spearman,-0.8989600718761239,909
CS2_36,HF3,64,spearman,0.8836599089459223,909
CS2_36,HF4,64,spearman,0.947488872154823,909
CS2_36,HF5,64,spearman,0.8981424688802617,909
CS2_36,HF6,64,spearman,0.8324522061220908,909
CS2_36,HF7,64,spearman,0.9629373748655876,909
CS2_36,HF8,64,spearman,-0.9119494219737326,909
CS2_37,SOH,1,spearman,0.9649581211140563,1037
CS2_37,HF1,1,spearman,0.9774217935125694,1037
CS2_37,HF2,1,spearman,-0.7373082872228022,1037
CS2_37,HF3,1,spearman,0.9210779250779251,1037
CS2_37,HF4,1,spearman,0.9439932586329776,1037
CS2_37,HF5,1,spearman,0.9053013709914829,1037
CS2_37,HF6,1,spearman,0.8595611957749761,1037
CS2_37,HF7,1,spearman,0.9771318049664129,1037
CS2_37,HF8,1,spearman,-0.8153540079697903,1037
CS2_37,SOH,4,spearman,0.9653481289222055,1034
CS2_37,HF1,4,spearman,0.9736023515575459,1034
CS2_37,HF2,4,spearman,-0.7459508749962023,1034
CS2_37,HF3,4,spearman,0.9154606935866545,1034
CS2_37,HF4,4,spearman,0.9378366162683892,1034
CS2_37,HF5,4,spearman,0.8946108136381531,1034
CS2_37,HF6,4,spearman,0.8488089093358192,1034
CS2_37,HF7,4,spearman,0.973271883419324,1034
CS2_37,HF8,4,spearman,-0.8195704264185872,1034
CS2_37,SOH,8,spearman,0.9597032119169875,1030
CS2_37,HF1,8,spearman,0.9731428967443982,1030
CS2_37,HF2,8,spearman,-0.7554782394782396,1030
CS2_37,HF3,8,spearman,0.913369384026604,1030
CS2_37,HF4,8,spearman,0.9294217619782538,1030
CS2_37,HF5,8,spearman,0.8820851681467732,1030
