battery,feature,horizon,metric,block_length,bootstrap_n,estimate,ci_low,ci_high,n
CS2_37,HF5,1,degradation_spearman,30,1000,0.03877899116899891,-0.060515445705334465,0.13217774959450784,642
CS2_37,HF5,1,partial_pearson_controlling_SOH,30,1000,0.012472697861242447,-0.09379871097081934,0.06725602607311319,642
CS2_37,HF6,1,degradation_pearson,10,1000,0.03567750394021903,-0.042590309298002324,0.08545296578348129,642
CS2_37,HF6,1,degradation_spearman,10,1000,0.07537788750784624,-0.009415825189471686,0.16711105313183794,642
CS2_37,HF6,1,partial_pearson_controlling_SOH,10,1000,-0.034697615816647376,-0.09106494559735422,0.03310621911403616,642
CS2_37,HF6,1,degradation_pearson,20,1000,0.03327348611461612,-0.04275776039744227,0.07909834995263189,642
CS2_37,HF6,1,degradation_spearman,20,1000,0.08049999265443553,-0.008728349863050443,0.17658391072946775,642
CS2_37,HF6,1,partial_pearson_controlling_SOH,20,1000,-0.03168550244146266,-0.0956712830478442,0.042568764876908416,642
CS2_37,HF6,1,degradation_pearson,30,1000,0.03462311088929226,-0.04353994579804913,0.08462063516396096,642
CS2_37,HF6,1,degradation_spearman,30,1000,0.08255416164298575,-0.022147624570564375,0.18037021047784002,642
CS2_37,HF6,1,partial_pearson_controlling_SOH,30,1000,-0.030459508932161476,-0.08448133713761335,0.03601580249615476,642
CS2_37,HF7,1,degradation_pearson,10,1000,-0.009149097937272876,-0.02989434672464407,0.008238212662621619,1028
CS2_37,HF7,1,degradation_spearman,10,1000,-0.1112631248251952,-0.18255182141926846,-0.03660114993008462,1028
CS2_37,HF7,1,partial_pearson_controlling_SOH,10,1000,0.5411202930013124,0.2604994935613157,0.7327317600777911,1028
CS2_37,HF7,1,degradation_pearson,20,1000,-0.008998996685959984,-0.029835803373479786,0.006202545634160875,1028
CS2_37,HF7,1,degradation_spearman,20,1000,-0.11120517162925572,-0.193699232619081,-0.011357704887110985,1028
CS2_37,HF7,1,partial_pearson_controlling_SOH,20,1000,0.5405260445757507,0.26811853996943597,0.6820626534074051,1028
CS2_37,HF7,1,degradation_pearson,30,1000,-0.007966969662534918,-0.026266891942859236,0.004636560859147056,1028
CS2_37,HF7,1,degradation_spearman,30,1000,-0.10232667444844239,-0.19767655411436702,-0.0007780869814588209,1028
CS2_37,HF7,1,partial_pearson_controlling_SOH,30,1000,0.5487912750739135,0.26756281277624266,0.6807902759160323,1028
CS2_37,HF8,1,degradation_pearson,10,1000,-0.00688635582676158,-0.04904220841580053,0.031513272184001455,1004
CS2_37,HF8,1,degradation_spearman,10,1000,0.0755482990014533,0.0007860081585569156,0.15625071672707885,1004
CS2_37,HF8,1,partial_pearson_controlling_SOH,10,1000,-0.0578798561580592,-0.1519906050009847,0.04043942786721492,1004
CS2_37,HF8,1,degradation_pearson,20,1000,-0.00605131680998865,-0.04895295854976776,0.03876839938474146,1004
CS2_37,HF8,1,degradation_spearman,20,1000,0.07501125950801883,-0.02156507712696475,0.1678452549498198,1004
CS2_37,HF8,1,partial_pearson_controlling_SOH,20,1000,-0.05614108906477802,-0.19219158014796023,0.04093672674672567,1004
CS2_37,HF8,1,degradation_pearson,30,1000,-0.0067223911891778195,-0.04534794929900604,0.03547575045709189,1004
CS2_37,HF8,1,degradation_spearman,30,1000,0.07530731845456778,-0.03319766652043782,0.16843621495762115,1004
CS2_37,HF8,1,partial_pearson_controlling_SOH,30,1000,-0.051632788177470246,-0.24989387421857495,0.048056746200387496,1004
CS2_37,HF1,4,degradation_pearson,10,1000,-0.04854343111760067,-0.11864906386455375,-0.001557899658915282,1025
CS2_37,HF1,4,degradation_spearman,10,1000,-0.11013135599809355,-0.20792709552312993,-0.00701435579715029,1025
CS2_37,HF1,4,partial_pearson_controlling_SOH,10,1000,0.507572121928844,0.13656604592777374,0.806054320104493,1025
CS2_37,HF1,4,degradation_pearson,20,1000,-0.04736168914113144,-0.12067633155302944,-0.004888923841721423,1025
CS2_37,HF1,4,degradation_spearman,20,1000,-0.0984573450435205,-0.20914264050712128,0.006997827064008823,1025
CS2_37,HF1,4,partial_pearson_controlling_SOH,20,1000,0.5155545357500455,0.17973104044412747,0.7642131984010749,1025
CS2_37,HF1,4,degradation_pearson,30,1000,-0.046496216573070105,-0.12812884160267415,-0.004794466838561439,1025
CS2_37,HF1,4,degradation_spearman,30,1000,-0.09674058664226484,-0.21845046625596806,0.03567525965827774,1025
CS2_37,HF1,4,partial_pearson_controlling_SOH,30,1000,0.5182994532679301,0.20515504976984045,0.7228084006088539,1025
CS2_37,HF2,4,degradation_pearson,10,1000,0.031313862682812874,-0.027909120219760483,0.08326903208612275,1002
CS2_37,HF2,4,degradation_spearman,10,1000,0.052740679329098525,-0.05802420236936026,0.14672416940761723,1002
CS2_37,HF2,4,partial_pearson_controlling_SOH,10,1000,-0.06293987187487929,-0.18208365871536702,0.06750091828560704,1002
CS2_37,HF2,4,degradation_pearson,20,1000,0.031900533640210685,-0.026745217136953738,0.08988093305268441,1002
CS2_37,HF2,4,degradation_spearman,20,1000,0.047210732101850256,-0.07323930670164296,0.15256852062938073,1002
CS2_37,HF2,4,partial_pearson_controlling_SOH,20,1000,-0.06490639252957675,-0.2085878675542647,0.06982511654715297,1002
CS2_37,HF2,4,degradation_pearson,30,1000,0.0303451582993706,-0.020316514173946518,0.09500393832381135,1002
CS2_37,HF2,4,degradation_spearman,30,1000,0.049521667669302105,-0.08669213441328072,0.16399082538084808,1002
CS2_37,HF2,4,partial_pearson_controlling_SOH,30,1000,-0.060331059302338313,-0.2795702707084278,0.07075729440723397,1002
CS2_37,HF3,4,degradation_pearson,10,1000,0.1115630568835013,-0.061465146632941184,0.6545828284740789,998
CS2_37,HF3,4,degradation_spearman,10,1000,-0.0654763536504549,-0.1665270249915715,0.047124907928761665,998
CS2_37,HF3,4,partial_pearson_controlling_SOH,10,1000,-0.10394001829821545,-0.8426631823267976,0.025842863214176205,998
CS2_37,HF3,4,degradation_pearson,20,1000,0.10888318608194339,-0.06613661977491155,0.657353204314371,998
CS2_37,HF3,4,degradation_spearman,20,1000,-0.06242235185703732,-0.19389168520097902,0.054951688000808595,998
CS2_37,HF3,4,partial_pearson_controlling_SOH,20,1000,-0.10357144148249209,-0.8330044845676551,0.02589267374400195,998
CS2_37,HF3,4,degradation_pearson,30,1000,0.10862759933039431,-0.0711045997141208,0.6528234494921455,998
CS2_37,HF3,4,degradation_spearman,30,1000,-0.05824721864208066,-0.1874088801179473,0.08784327206600102,998
CS2_37,HF3,4,partial_pearson_controlling_SOH,30,1000,-0.10309056632611793,-0.8135216972489602,0.03124170225444554,998
CS2_37,HF4,4,degradation_pearson,10,1000,0.017101043825474272,-0.06818967239302846,0.09775730585417773,641
CS2_37,HF4,4,degradation_spearman,10,1000,0.026902407889113744,-0.10268723258333055,0.17080988052954696,641
CS2_37,HF4,4,partial_pearson_controlling_SOH,10,1000,0.009591172889132308,-0.08784801358325689,0.10242970530125022,641
CS2_37,HF4,4,degradation_pearson,20,1000,0.01616491657994509,-0.053037090874684945,0.09348220997366907,641
CS2_37,HF4,4,degradation_spearman,20,1000,0.037702750571782156,-0.11297750178705468,0.18543608847104306,641
CS2_37,HF4,4,partial_pearson_controlling_SOH,20,1000,0.0071685929320168245,-0.10415344838735605,0.10634967712855654,641
CS2_37,HF4,4,degradation_pearson,30,1000,0.015342588861534001,-0.05416063527252476,0.09952527596293922,641
CS2_37,HF4,4,degradation_spearman,30,1000,0.037971071970880343,-0.11672136725206166,0.2118490471795806,641
CS2_37,HF4,4,partial_pearson_controlling_SOH,30,1000,0.008534093284780178,-0.10747285349145692,0.11107517749965623,641
CS2_37,HF5,4,degradation_pearson,10,1000,0.0348141010011645,-0.04894547853668951,0.1177593414921794,641
CS2_37,HF5,4,degradation_spearman,10,1000,0.07144648634217281,-0.06308107003036133,0.2150069591893684,641
CS2_37,HF5,4,partial_pearson_controlling_SOH,10,1000,-0.07716677621156806,-0.18107774968517454,0.041135695910892195,641
CS2_37,HF5,4,degradation_pearson,20,1000,0.03635123245522473,-0.04147335411588599,0.12286324734885157,641
CS2_37,HF5,4,degradation_spearman,20,1000,0.08228288072208642,-0.07475151350220062,0.2364810021078557,641
CS2_37,HF5,4,partial_pearson_controlling_SOH,20,1000,-0.07962054613576822,-0.17531227882270223,0.035722537917259274,641
CS2_37,HF5,4,degradation_pearson,30,1000,0.03450782845793457,-0.03333817393508537,0.12084650592786894,641
CS2_37,HF5,4,degradation_spearman,30,1000,0.08839796840578157,-0.08148133847318291,0.25624594675895945,641
CS2_37,HF5,4,partial_pearson_controlling_SOH,30,1000,-0.0772196992032321,-0.17834410446368007,0.03278940877051417,641
CS2_37,HF6,4,degradation_pearson,10,1000,0.0484390496054843,-0.035433162036768426,0.131428140094419,641
CS2_37,HF6,4,degradation_spearman,10,1000,0.09283838989561488,-0.04191485550476948,0.23114064933263082,641
CS2_37,HF6,4,partial_pearson_controlling_SOH,10,1000,-0.07278978602119018,-0.1616336307343545,0.011923590772930039,641
CS2_37,HF6,4,degradation_pearson,20,1000,0.04690394250863884,-0.029260144582706656,0.13083502194052019,641
CS2_37,HF6,4,degradation_spearman,20,1000,0.09573358973779603,-0.0514096149672037,0.2492777087069853,641
CS2_37,HF6,4,partial_pearson_controlling_SOH,20,1000,-0.0741570676399587,-0.1607292383013668,0.02448601155902779,641
CS2_37,HF6,4,degradation_pearson,30,1000,0.04573290037333455,-0.0332889567173216,0.13390179346474881,641
CS2_37,HF6,4,degradation_spearman,30,1000,0.10421946279590927,-0.06258922708237175,0.2610591987434011,641
CS2_37,HF6,4,partial_pearson_controlling_SOH,30,1000,-0.06940433701546297,-0.16025737820342756,0.026314026263645745,641
CS2_37,HF7,4,degradation_pearson,10,1000,-0.04776830586685882,-0.1146531102837224,-0.0017470305611221896,1025
CS2_37,HF7,4,degradation_spearman,10,1000,-0.10591022520685489,-0.20061588304690053,-0.007627151555359426,1025
CS2_37,HF7,4,partial_pearson_controlling_SOH,10,1000,0.5044412071469964,0.14667389910281786,0.7883790896078626,1025
CS2_37,HF7,4,degradation_pearson,20,1000,-0.044943554720423974,-0.1183920953731162,-0.003394704784307463,1025
CS2_37,HF7,4,degradation_spearman,20,1000,-0.09962103342889037,-0.2076921229996335,0.02603858767466135,1025
CS2_37,HF7,4,partial_pearson_controlling_SOH,20,1000,0.5105324644861011,0.17608169622179215,0.7454661920731374,1025
CS2_37,HF7,4,degradation_pearson,30,1000,-0.04676847404033791,-0.12419748987623762,-0.0027375738304366796,1025
CS2_37,HF7,4,degradation_spearman,30,1000,-0.09568452978488329,-0.21987805354657877,0.0324914773117307,1025
CS2_37,HF7,4,partial_pearson_controlling_SOH,30,1000,0.509802804097797,0.22121137033136878,0.7325584163461804,1025
CS2_37,HF8,4,degradation_pearson,10,1000,0.03830084160331116,-0.017953363481564177,0.09294743926546253,1002
CS2_37,HF8,4,degradation_spearman,10,1000,0.06396637814434938,-0.031616955910062465,0.15904939587077907,1002
CS2_37,HF8,4,partial_pearson_controlling_SOH,10,1000,-0.08088577555163631,-0.21599544803898366,0.05944680605136346,1002
CS2_37,HF8,4,degradation_pearson,20,1000,0.03560812985070387,-0.018631071869686544,0.09516653076897766,1002
CS2_37,HF8,4,degradation_spearman,20,1000,0.05748137500626892,-0.06071314990332669,0.16917745270468518,1002
CS2_37,HF8,4,partial_pearson_controlling_SOH,20,1000,-0.07784247518124583,-0.22573930678597132,0.06953364060358216,1002
CS2_37,HF8,4,degradation_pearson,30,1000,0.03628653111255492,-0.013260755146617982,0.09995185891496124,1002
CS2_37,HF8,4,degradation_spearman,30,1000,0.05351420555077358,-0.07781677888885062,0.16183097589417678,1002
CS2_37,HF8,4,partial_pearson_controlling_SOH,30,1000,-0.07623143754549025,-0.29147343685981725,0.09183156216991878,1002
CS2_37,HF1,8,degradation_pearson,10,1000,-0.09305509888646966,-0.19352138876454844,-0.022818334770267137,1021
CS2_37,HF1,8,degradation_spearman,10,1000,-0.2146407440892711,-0.3450536771504062,-0.0711906783440364,1021
CS2_37,HF1,8,partial_pearson_controlling_SOH,10,1000,0.5410645899654712,0.18817330337072055,0.8221355005523749,1021
CS2_37,HF1,8,degradation_pearson,20,1000,-0.09453753868271376,-0.21924960793343937,-0.023508081017052884,1021
CS2_37,HF1,8,degradation_spearman,20,1000,-0.2081774871685495,-0.3562630790433517,-0.03595739968249565,1021
CS2_37,HF1,8,partial_pearson_controlling_SOH,20,1000,0.5434791101737397,0.21353589678750762,0.8030247973326367,1021
CS2_37,HF1,8,degradation_pearson,30,1000,-0.09221665785905822,-0.2227541846173016,-0.02148875860479513,1021
CS2_37,HF1,8,degradation_spearman,30,1000,-0.201345504948325,-0.36854430444756187,-0.019750434712393093,1021
CS2_37,HF1,8,partial_pearson_controlling_SOH,30,1000,0.5392201651783295,0.2136502543260284,0.7888578924664272,1021
CS2_37,HF2,8,degradation_pearson,10,1000,0.02901871027851306,-0.04224951808128863,0.14038922331075807,997
CS2_37,HF2,8,degradation_spearman,10,1000,0.17582759894608316,0.02618154786919987,0.31185268217611944,997
CS2_37,HF2,8,partial_pearson_controlling_SOH,10,1000,-0.03508794375717117,-0.1570276711979799,0.126343765932947,997
CS2_37,HF2,8,degradation_pearson,20,1000,0.030235965914983037,-0.04739184859057957,0.16356182899978397,997
CS2_37,HF2,8,degradation_spearman,20,1000,0.17539283919448606,0.0011677783572643238,0.3305326336535341,997
CS2_37,HF2,8,partial_pearson_controlling_SOH,20,1000,-0.03756502728284789,-0.15447550560820028,0.15400853654469254,997
CS2_37,HF2,8,degradation_pearson,30,1000,0.029013063538399074,-0.05724015585273212,0.1758406957743649,997
CS2_37,HF2,8,degradation_spearman,30,1000,0.17251204321172364,-0.026922004740654065,0.34060744323836856,997
CS2_37,HF2,8,partial_pearson_controlling_SOH,30,1000,-0.03709424003594214,-0.1782939857319064,0.16295929184077704,997
CS2_37,HF3,8,degradation_pearson,10,1000,0.07206798699520209,-0.13585529198483945,0.5289501176457809,993
CS2_37,HF3,8,degradation_spearman,10,1000,-0.20878355722564512,-0.32853532458383433,-0.059722446434152886,993
CS2_37,HF3,8,partial_pearson_controlling_SOH,10,1000,-0.07620338505249377,-0.7013723177313645,0.05273107092958472,993
CS2_37,HF3,8,degradation_pearson,20,1000,0.07441104658825035,-0.16457847360580796,0.5004879588840234,993
CS2_37,HF3,8,degradation_spearman,20,1000,-0.201446760569764,-0.3610147435901964,-0.02918035454503586,993
CS2_37,HF3,8,partial_pearson_controlling_SOH,20,1000,-0.07911364277477612,-0.6445743886017906,0.04243106813249741,993
CS2_37,HF3,8,degradation_pearson,30,1000,0.07123199178818586,-0.19183949925852548,0.4779822278270484,993
CS2_37,HF3,8,degradation_spearman,30,1000,-0.2008873346795411,-0.3652782654269151,-0.025877166880825263,993
CS2_37,HF3,8,partial_pearson_controlling_SOH,30,1000,-0.07829725905067939,-0.6138182723734571,0.06251192085940635,993
CS2_37,HF4,8,degradation_pearson,10,1000,0.013799821985558309,-0.13355212107867875,0.08529795704276605,642
CS2_37,HF4,8,degradation_spearman,10,1000,0.024435064059361897,-0.15700662692293885,0.20986711216003306,642
CS2_37,HF4,8,partial_pearson_controlling_SOH,10,1000,0.0321578553387494,-0.05511882936016475,0.21493231573006458,642
CS2_37,HF4,8,degradation_pearson,20,1000,0.012907846743944119,-0.1312594647943234,0.0940718445407767,642
CS2_37,HF4,8,degradation_spearman,20,1000,0.03331058485532333,-0.1590083175730799,0.24998049732521724,642
CS2_37,HF4,8,partial_pearson_controlling_SOH,20,1000,0.02961143885419721,-0.059182782456877366,0.23469703874956804,642
CS2_37,HF4,8,degradation_pearson,30,1000,0.011141772406378416,-0.1301269517002894,0.08934935655096456,642
CS2_37,HF4,8,degradation_spearman,30,1000,0.042069517334840406,-0.16231790966813822,0.2448319494629272,642
CS2_37,HF4,8,partial_pearson_controlling_SOH,30,1000,0.033020371493564224,-0.05748623870096253,0.26260491322069546,642
CS2_37,HF5,8,degradation_pearson,10,1000,0.0163796650907322,-0.11653604065624058,0.0838679660581945,642
CS2_37,HF5,8,degradation_spearman,10,1000,0.06723016915632443,-0.13041295805197595,0.23675798849540192,642
CS2_37,HF5,8,partial_pearson_controlling_SOH,10,1000,-0.004210272083318784,-0.06968136045691091,0.0682012200574003,642
CS2_37,HF5,8,degradation_pearson,20,1000,0.017908024475171355,-0.12430849160405318,0.09072458708685965,642
CS2_37,HF5,8,degradation_spearman,20,1000,0.06931827640930842,-0.13569729848383713,0.2623640482444845,642
CS2_37,HF5,8,partial_pearson_controlling_SOH,20,1000,-0.00568610437981234,-0.07456501492552749,0.07015833117828685,642
CS2_37,HF5,8,degradation_pearson,30,1000,0.0158513743528619,-0.11171218121233323,0.1011148197930889,642
CS2_37,HF5,8,degradation_spearman,30,1000,0.06652135341650836,-0.15272138173585456,0.29867628039049776,642
CS2_37,HF5,8,partial_pearson_controlling_SOH,30,1000,-0.0048611798668547895,-0.08507224383315624,0.06385345671122208,642
CS2_37,HF6,8,degradation_pearson,10,1000,0.05289348243949146,-0.07050698918701596,0.12119677978106243,642
CS2_37,HF6,8,degradation_spearman,10,1000,0.09591787340646314,-0.07988488144279281,0.2618506474293534,642
CS2_37,HF6,8,partial_pearson_controlling_SOH,10,1000,-0.08602622279928433,-0.16285885458899085,-0.03590269881658208,642
CS2_37,HF6,8,degradation_pearson,20,1000,0.05086885416890127,-0.07319766520070717,0.12424067148574026,642
CS2_37,HF6,8,degradation_spearman,20,1000,0.09097333531093225,-0.08017415264933828,0.2685791098889224,642
CS2_37,HF6,8,partial_pearson_controlling_SOH,20,1000,-0.08372220054349463,-0.1662160214201962,-0.022364179256960007,642
CS2_37,HF6,8,degradation_pearson,30,1000,0.05144314719282586,-0.07520948436849606,0.1298095190023226,642
CS2_37,HF6,8,degradation_spearman,30,1000,0.09970992901289943,-0.10562676527186961,0.2860655465934739,642
CS2_37,HF6,8,partial_pearson_controlling_SOH,30,1000,-0.0833373017822236,-0.16062538936114618,-0.013610686661245262,642
CS2_37,HF7,8,degradation_pearson,10,1000,-0.09033137287762072,-0.20349710535842983,-0.026123049364039867,1021
CS2_37,HF7,8,degradation_spearman,10,1000,-0.21018124522371273,-0.3436560942579069,-0.06555093200191624,1021
CS2_37,HF7,8,partial_pearson_controlling_SOH,10,1000,0.5262718579234416,0.18555313906005982,0.8222471135797004,1021
CS2_37,HF7,8,degradation_pearson,20,1000,-0.09506232507317999,-0.21828663179533228,-0.019602079652578982,1021
CS2_37,HF7,8,degradation_spearman,20,1000,-0.2133273688275738,-0.3615860651149992,-0.036338557490740775,1021
CS2_37,HF7,8,partial_pearson_controlling_SOH,20,1000,0.5339795056893368,0.2204179167940086,0.7810073169504635,1021
CS2_37,HF7,8,degradation_pearson,30,1000,-0.09734663525712478,-0.22986600996930365,-0.022334731727363884,1021
CS2_37,HF7,8,degradation_spearman,30,1000,-0.20724593214928017,-0.36551329017731854,-0.023939233368448432,1021
CS2_37,HF7,8,partial_pearson_controlling_SOH,30,1000,0.5316426265676075,0.19178310432851908,0.773188555696389,1021
CS2_37,HF8,8,degradation_pearson,10,1000,0.04309864128690414,-0.02452133131159587,0.15971584322267796,997
CS2_37,HF8,8,degradation_spearman,10,1000,0.18159335285549077,0.04394151790597817,0.3268602321163017,997
CS2_37,HF8,8,partial_pearson_controlling_SOH,10,1000,-0.05470657498227463,-0.18005779857660198,0.0976530985266467,997
CS2_37,HF8,8,degradation_pearson,20,1000,0.04471364619666878,-0.028156109597212542,0.17939288609545395,997
CS2_37,HF8,8,degradation_spearman,20,1000,0.18541990270161907,0.00794297202629738,0.3311920491996058,997
CS2_37,HF8,8,partial_pearson_controlling_SOH,20,1000,-0.053225734276350856,-0.18168258015266395,0.13963405294791262,997
CS2_37,HF8,8,degradation_pearson,30,1000,0.045735392226183294,-0.02969728935737178,0.19276462503924496,997
CS2_37,HF8,8,degradation_spearman,30,1000,0.1855381982949259,-0.0010309426751057942,0.3326940033895138,997
CS2_37,HF8,8,partial_pearson_controlling_SOH,30,1000,-0.06141258695031695,-0.21140343836923048,0.15573449345362,997
CS2_37,HF1,12,degradation_pearson,10,1000,-0.1434362390344734,-0.28546822881780226,-0.059048766142039084,1017
CS2_37,HF1,12,degradation_spearman,10,1000,-0.2673930656454129,-0.393592781312184,-0.12872626469026235,1017
CS2_37,HF1,12,partial_pearson_controlling_SOH,10,1000,0.5340112611677699,0.165402581186478,0.8401128355712101,1017
CS2_37,HF1,12,degradation_pearson,20,1000,-0.14099122044050594,-0.30989631199357737,-0.04795386470828271,1017
CS2_37,HF1,12,degradation_spearman,20,1000,-0.2631171292711548,-0.4108920827257935,-0.07323288430012598,1017
CS2_37,HF1,12,partial_pearson_controlling_SOH,20,1000,0.5278339715799825,0.186604464140541,0.7998434777386301,1017
CS2_37,HF1,12,degradation_pearson,30,1000,-0.14261179759837905,-0.3078045953889715,-0.043062949674051484,1017
CS2_37,HF1,12,degradation_spearman,30,1000,-0.25576100997352874,-0.42114763131911054,-0.057987950029788335,1017
CS2_37,HF1,12,partial_pearson_controlling_SOH,30,1000,0.5366859263848183,0.19383939876941342,0.7965995922352668,1017
CS2_37,HF2,12,degradation_pearson,10,1000,0.08675900093530498,0.009805003650840308,0.21760517364156326,993
CS2_37,HF2,12,degradation_spearman,10,1000,0.19718744581918146,0.03818624003832226,0.3426587435315092,993
CS2_37,HF2,12,partial_pearson_controlling_SOH,10,1000,-0.0660924745941519,-0.19879042447465228,0.06582764568337256,993
CS2_37,HF2,12,degradation_pearson,20,1000,0.08979949418104258,0.003958137566359833,0.25114085816032367,993
CS2_37,HF2,12,degradation_spearman,20,1000,0.19679628397886278,0.008943209547838076,0.36990542552615724,993
CS2_37,HF2,12,partial_pearson_controlling_SOH,20,1000,-0.065014027798002,-0.19766161290691514,0.12846470346527117,993
CS2_37,HF2,12,degradation_pearson,30,1000,0.08556949062642541,-0.0033591000221831163,0.2605412439000824,993
CS2_37,HF2,12,degradation_spearman,30,1000,0.18849555316832126,-0.03850680898239723,0.382245755593334,993
CS2_37,HF2,12,partial_pearson_controlling_SOH,30,1000,-0.06818036415190837,-0.2190316010898751,0.12943136254601134,993
CS2_37,HF3,12,degradation_pearson,10,1000,0.062344957692166386,-0.16483162517277958,0.546602635112919,989
CS2_37,HF3,12,degradation_spearman,10,1000,-0.23686316704765045,-0.3828659800396726,-0.08442519572043024,989
CS2_37,HF3,12,partial_pearson_controlling_SOH,10,1000,-0.07810375223276532,-0.7175310919099891,0.042865694707667504,989
CS2_37,HF3,12,degradation_pearson,20,1000,0.05475558033471338,-0.23792818144016342,0.49651696345722074,989
CS2_37,HF3,12,degradation_spearman,20,1000,-0.23536118510442983,-0.3969099375922677,-0.027434188223523746,989
CS2_37,HF3,12,partial_pearson_controlling_SOH,20,1000,-0.07755294001530094,-0.6837533341844767,0.07587254734321207,989
CS2_37,HF3,12,degradation_pearson,30,1000,0.06406932345297,-0.20111730080535753,0.5277203895163285,989
CS2_37,HF3,12,degradation_spearman,30,1000,-0.22980921623523515,-0.41273265079279603,-0.013626332530184256,989
CS2_37,HF3,12,partial_pearson_controlling_SOH,30,1000,-0.08296015454969762,-0.6867071331444385,0.03403726580132354,989
CS2_37,HF4,12,degradation_pearson,10,1000,0.0007097518268454344,-0.1549711185969508,0.07694060259793774,642
CS2_37,HF4,12,degradation_spearman,10,1000,-0.005469636699816804,-0.1956848515240914,0.18244473420175664,642
CS2_37,HF4,12,partial_pearson_controlling_SOH,10,1000,-0.009402648201124665,-0.09321089084591001,0.15978112812503692,642
CS2_37,HF4,12,degradation_pearson,20,1000,-0.00018978319404737778,-0.1629240978312584,0.09928768635424888,642
CS2_37,HF4,12,degradation_spearman,20,1000,-0.010376371200239837,-0.23638087100694283,0.22285482197071071,642
CS2_37,HF4,12,partial_pearson_controlling_SOH,20,1000,-0.012645821357880768,-0.10897275885950594,0.17015474534998473,642
CS2_37,HF4,12,degradation_pearson,30,1000,0.005247181465252559,-0.16214941118867743,0.11079041171609817,642
CS2_37,HF4,12,degradation_spearman,30,1000,0.004009352908499382,-0.23946073903314985,0.2721067682355075,642
CS2_37,HF4,12,partial_pearson_controlling_SOH,30,1000,-0.01581134600844701,-0.11963283199738244,0.18257300371563362,642
CS2_37,HF5,12,degradation_pearson,10,1000,0.023823318622860738,-0.10609103320320973,0.09826570088954756,642
CS2_37,HF5,12,degradation_spearman,10,1000,0.05105903464284911,-0.146199166332207,0.25124583456098537,642
CS2_37,HF5,12,partial_pearson_controlling_SOH,10,1000,-0.08665769982022802,-0.2099891687960395,-0.031696432368995726,642
CS2_37,HF5,12,degradation_pearson,20,1000,0.024938375601319562,-0.12088148728215602,0.11855213253741255,642
CS2_37,HF5,12,degradation_spearman,20,1000,0.06336878075428795,-0.16083157188308014,0.3148303937937582,642
CS2_37,HF5,12,partial_pearson_controlling_SOH,20,1000,-0.08584369170202463,-0.22296177601514353,-0.032839806083217266,642
CS2_37,HF5,12,degradation_pearson,30,1000,0.02348278475219391,-0.11258403321545091,0.12951268268555172,642
CS2_37,HF5,12,degradation_spearman,30,1000,0.059864027560103505,-0.17984919771565142,0.31896323507045804,642
CS2_37,HF5,12,partial_pearson_controlling_SOH,30,1000,-0.08386497632008114,-0.21670379959635414,-0.03350711459111239,642
CS2_37,HF6,12,degradation_pearson,10,1000,0.06383440192226286,-0.054869316685250115,0.13102074662767316,642
CS2_37,HF6,12,degradation_spearman,10,1000,0.10880471469875459,-0.09287884291761637,0.2918367932360083,642
CS2_37,HF6,12,partial_pearson_controlling_SOH,10,1000,-0.12631135221244935,-0.24292069024254442,-0.07035731683358826,642
CS2_37,HF6,12,degradation_pearson,20,1000,0.05983775642918994,-0.05998765899281404,0.14665425049155972,642
CS2_37,HF6,12,degradation_spearman,20,1000,0.10272386016339172,-0.12689878788970105,0.32111154254427127,642
CS2_37,HF6,12,partial_pearson_controlling_SOH,20,1000,-0.12788191316654418,-0.2483382436075049,-0.062169226670482525,642
CS2_37,HF6,12,degradation_pearson,30,1000,0.06398825131314609,-0.06912274150110204,0.14941669164850427,642
CS2_37,HF6,12,degradation_spearman,30,1000,0.11275509461948365,-0.12862627571109278,0.3565658599710169,642
CS2_37,HF6,12,partial_pearson_controlling_SOH,30,1000,-0.12369912435695522,-0.2478306118640347,-0.05822941004461996,642
CS2_37,HF7,12,degradation_pearson,10,1000,-0.14060618231542157,-0.2813443386236949,-0.05499676647377317,1017
CS2_37,HF7,12,degradation_spearman,10,1000,-0.26758495477002103,-0.4061134468199889,-0.11748664255173322,1017
CS2_37,HF7,12,partial_pearson_controlling_SOH,10,1000,0.5325351438098695,0.15245971874715147,0.8394566700117786,1017
CS2_37,HF7,12,degradation_pearson,20,1000,-0.141354743584042,-0.3041589424356569,-0.04177720298884374,1017
CS2_37,HF7,12,degradation_spearman,20,1000,-0.25902134315922354,-0.41529472208138063,-0.07259556306794715,1017
CS2_37,HF7,12,partial_pearson_controlling_SOH,20,1000,0.5344607922844614,0.17643289924400904,0.7915795864783263,1017
CS2_37,HF7,12,degradation_pearson,30,1000,-0.13903489955001833,-0.30335434681536627,-0.040600773907566334,1017
CS2_37,HF7,12,degradation_spearman,30,1000,-0.2541805681114691,-0.4206463058610887,-0.048459763702197775,1017
CS2_37,HF7,12,partial_pearson_controlling_SOH,30,1000,0.5317096988081416,0.184622626589796,0.7756449520681188,1017
CS2_37,HF8,12,degradation_pearson,10,1000,0.10215182763687974,0.019158951646738066,0.25340946161736727,993
CS2_37,HF8,12,degradation_spearman,10,1000,0.2171320814332217,0.06093028650677322,0.35384648093240345,993
CS2_37,HF8,12,partial_pearson_controlling_SOH,10,1000,-0.08041592508653586,-0.21873076578707773,0.07139390578730927,993
