battery,feature,horizon,metric,value,rmse_value,mae_without,mae_full,alpha,n_test
CS2_37,HF7,24,MAE_minus_full,-3.6420587725252695e-05,-0.0005024169914148932,0.021484408131225936,0.02152082871895119,10.0,1014
CS2_37,HF8,24,MAE_minus_full,1.2209345296575191e-05,-2.4616978003891288e-06,0.021533038064247764,0.02152082871895119,100.0,1014
CS2_38,SOH,24,MAE_minus_full,-0.0005089768931813531,-0.00021355821312307038,0.0206457116100781,0.021154688503259453,0.01,1004
CS2_38,HF1,24,MAE_minus_full,-0.0008000143140267126,-0.00014076240544368124,0.02035467418923274,0.021154688503259453,10.0,1004
CS2_38,HF2,24,MAE_minus_full,0.00030225981649242145,0.0001165609405389817,0.021456948319751874,0.021154688503259453,100.0,1004
CS2_38,HF3,24,MAE_minus_full,0.0007218848162828632,0.0013759467805540063,0.021876573319542316,0.021154688503259453,100.0,1004
CS2_38,HF4,24,MAE_minus_full,0.00043475781003778774,0.00019023096493502728,0.02158944631329724,0.021154688503259453,100.0,1004
CS2_38,HF5,24,MAE_minus_full,2.1918845650090862e-05,7.105760479408918e-06,0.021176607348909544,0.021154688503259453,100.0,1004
CS2_38,HF6,24,MAE_minus_full,0.0009158964277478573,0.00017488986404805978,0.02207058493100731,0.021154688503259453,100.0,1004
CS2_38,HF7,24,MAE_minus_full,-0.000866384191937946,-0.00020235785277803592,0.020288304311321507,0.021154688503259453,10.0,1004
CS2_38,HF8,24,MAE_minus_full,-0.00018211456560990325,0.0001810635394047938,0.02097257393764955,0.021154688503259453,0.01,1004
CS2_35,SOH,32,MAE_minus_full,0.0003793079026105199,0.0020305253856716735,0.025024267763956977,0.024644959861346457,10.0,850
CS2_35,HF1,32,MAE_minus_full,0.00010185253712407735,-0.0003302175926451628,0.024746812398470534,0.024644959861346457,10.0,850
CS2_35,HF2,32,MAE_minus_full,-0.0003243116285649508,-0.00017280595218595318,0.024320648232781506,0.024644959861346457,10.0,850
CS2_35,HF3,32,MAE_minus_full,0.0009754549687264365,0.00016361647650569439,0.025620414830072893,0.024644959861346457,100.0,850
CS2_35,HF4,32,MAE_minus_full,0.00039211397970851866,0.00039368574767008335,0.025037073841054976,0.024644959861346457,10.0,850
CS2_35,HF5,32,MAE_minus_full,2.8471920716113125e-05,6.101954784053232e-05,0.02467343178206257,0.024644959861346457,10.0,850
CS2_35,HF6,32,MAE_minus_full,0.001016311380370425,0.0005869005505268615,0.025661271241716882,0.024644959861346457,10.0,850
CS2_35,HF7,32,MAE_minus_full,-6.1812767572673455e-06,-0.00021158978433961223,0.02463877858458919,0.024644959861346457,10.0,850
CS2_35,HF8,32,MAE_minus_full,-0.00026329439993898543,-8.548067557102856e-05,0.02438166546140747,0.024644959861346457,10.0,850
CS2_36,SOH,32,MAE_minus_full,0.00028591493355496767,0.0008191862414253515,0.02530235702355061,0.025016442089995643,10.0,941
CS2_36,HF1,32,MAE_minus_full,4.914219546155521e-05,6.985744742409733e-05,0.025065584285457198,0.025016442089995643,10.0,941
CS2_36,HF2,32,MAE_minus_full,-3.808420027683057e-05,0.00020117185085658656,0.024978357889718812,0.025016442089995643,10.0,941
CS2_36,HF3,32,MAE_minus_full,0.0007823965006933421,0.003286464999848304,0.025798838590688985,0.025016442089995643,100.0,941
CS2_36,HF4,32,MAE_minus_full,0.0005019000671827104,0.0004504613793093262,0.025518342157178353,0.025016442089995643,10.0,941
CS2_36,HF5,32,MAE_minus_full,5.3211767110324104e-05,-7.584082646200363e-07,0.025069653857105967,0.025016442089995643,100.0,941
CS2_36,HF6,32,MAE_minus_full,0.0003631503721371644,0.0009437090210193122,0.025379592462132807,0.025016442089995643,10.0,941
CS2_36,HF7,32,MAE_minus_full,0.00013732410366104272,0.00020424513595818095,0.025153766193656685,0.025016442089995643,10.0,941
CS2_36,HF8,32,MAE_minus_full,2.1011458191361188e-05,0.00021639766910870606,0.025037453548187004,0.025016442089995643,10.0,941
CS2_37,SOH,32,MAE_minus_full,0.00030585352944019137,0.00031698197555190405,0.02450283208982835,0.024196978560388157,10.0,1006
CS2_37,HF1,32,MAE_minus_full,-0.00010904783469355486,-0.0005613235215812598,0.024087930725694602,0.024196978560388157,10.0,1006
CS2_37,HF2,32,MAE_minus_full,-1.3903522325255102e-05,-0.00041544976147374346,0.024183075038062902,0.024196978560388157,10.0,1006
CS2_37,HF3,32,MAE_minus_full,0.0006397462557409632,0.002710933486444557,0.02483672481612912,0.024196978560388157,100.0,1006
CS2_37,HF4,32,MAE_minus_full,0.000213297499928794,-3.533246836719822e-05,0.02441027606031695,0.024196978560388157,100.0,1006
CS2_37,HF5,32,MAE_minus_full,7.2114808673875985e-06,1.9993704112250543e-06,0.024204190041255545,0.024196978560388157,100.0,1006
CS2_37,HF6,32,MAE_minus_full,-0.00043945113649633896,-0.0005309376335948177,0.023757527423891818,0.024196978560388157,10.0,1006
CS2_37,HF7,32,MAE_minus_full,-3.290335542113429e-05,-0.0004758602007180965,0.024164075204967023,0.024196978560388157,10.0,1006
CS2_37,HF8,32,MAE_minus_full,-1.956344685931019e-05,-0.0005210419352535967,0.024177415113528847,0.024196978560388157,10.0,1006
CS2_38,SOH,32,MAE_minus_full,-0.000980032367710694,-0.0006963605734690709,0.022514258233189997,0.02349429060090069,0.01,996
CS2_38,HF1,32,MAE_minus_full,-0.000978592790016785,-0.000380098012882156,0.022515697810883906,0.02349429060090069,10.0,996
CS2_38,HF2,32,MAE_minus_full,0.0001954948555328434,0.00010306858449184858,0.023689785456433535,0.02349429060090069,100.0,996
CS2_38,HF3,32,MAE_minus_full,0.0010280576250791401,0.002611020690914158,0.02452234822597983,0.02349429060090069,100.0,996
CS2_38,HF4,32,MAE_minus_full,0.0004418954056895838,0.00024354472170782376,0.023936186006590275,0.02349429060090069,100.0,996
CS2_38,HF5,32,MAE_minus_full,-6.539072541847379e-07,-4.126263212639314e-07,0.023493636693646507,0.02349429060090069,100.0,996
CS2_38,HF6,32,MAE_minus_full,0.0012319037787059742,0.00027559229770747484,0.024726194379606665,0.02349429060090069,100.0,996
CS2_38,HF7,32,MAE_minus_full,-0.0010432664249956716,-0.00044346665758376175,0.02245102417590502,0.02349429060090069,10.0,996
CS2_38,HF8,32,MAE_minus_full,0.00011628123043567334,2.0984552502149867e-05,0.023610571831336365,0.02349429060090069,100.0,996
CS2_35,SOH,48,MAE_minus_full,0.00030712335110159514,0.001978550581386032,0.027359889132723338,0.027052765781621742,10.0,834
CS2_35,HF1,48,MAE_minus_full,0.00012040674621735178,0.0001365001957900555,0.027173172527839094,0.027052765781621742,1.0,834
CS2_35,HF2,48,MAE_minus_full,-0.00032403257105927813,-0.00020399408982384182,0.026728733210562464,0.027052765781621742,10.0,834
CS2_35,HF3,48,MAE_minus_full,0.0009225991842746473,0.000437519552814368,0.02797536496589639,0.027052765781621742,100.0,834
CS2_35,HF4,48,MAE_minus_full,0.0009049072027865826,0.000887889921867363,0.027957672984408325,0.027052765781621742,10.0,834
CS2_35,HF5,48,MAE_minus_full,0.0003046797750791974,0.0002817414065543339,0.02735744555670094,0.027052765781621742,10.0,834
CS2_35,HF6,48,MAE_minus_full,0.001310119134590556,0.0007620686159277301,0.0283628849162123,0.027052765781621742,10.0,834
CS2_35,HF7,48,MAE_minus_full,3.856892521213184e-06,-0.00016045599707883995,0.027056622674142956,0.027052765781621742,10.0,834
CS2_35,HF8,48,MAE_minus_full,-0.00021781544420740664,-4.315216758521423e-05,0.026834950337414336,0.027052765781621742,10.0,834
CS2_36,SOH,48,MAE_minus_full,-0.00026691596633215964,0.0007215084282619424,0.027188752287930912,0.02745566825426307,10.0,925
CS2_36,HF1,48,MAE_minus_full,-0.0001114969879148775,-0.00019897274876177345,0.027344171266348194,0.02745566825426307,10.0,925
CS2_36,HF2,48,MAE_minus_full,-0.0002156790852168161,7.949281778399375e-06,0.027239989169046255,0.02745566825426307,10.0,925
CS2_36,HF3,48,MAE_minus_full,1.1865271129916921e-05,0.0028154676181871147,0.02746753352539299,0.02745566825426307,100.0,925
CS2_36,HF4,48,MAE_minus_full,0.00031989303489583787,0.0007592345126820055,0.02777556128915891,0.02745566825426307,10.0,925
CS2_36,HF5,48,MAE_minus_full,0.0003096107237260566,-6.617278660709519e-05,0.027765278977989128,0.02745566825426307,10.0,925
CS2_36,HF6,48,MAE_minus_full,-0.00010052446134444296,0.0012201279050773894,0.02735514379291863,0.02745566825426307,10.0,925
CS2_36,HF7,48,MAE_minus_full,1.6743466512841865e-05,2.6247632028450485e-05,0.027472411720775913,0.02745566825426307,10.0,925
CS2_36,HF8,48,MAE_minus_full,-8.527425798940044e-05,0.00010769790436879895,0.02737039399627367,0.02745566825426307,10.0,925
CS2_37,SOH,48,MAE_minus_full,0.000558683545781296,0.0012508247573646408,0.026371446589890164,0.02581276304410887,10.0,990
CS2_37,HF1,48,MAE_minus_full,2.6733972968880082e-05,7.560729425377943e-06,0.02583949701707775,0.02581276304410887,10.0,990
CS2_37,HF2,48,MAE_minus_full,0.00015240509204350952,0.0002918881278099472,0.025965168136152378,0.02581276304410887,10.0,990
CS2_37,HF3,48,MAE_minus_full,0.0014108317048067837,0.004003471542720849,0.027223594748915652,0.02581276304410887,100.0,990
CS2_37,HF4,48,MAE_minus_full,0.00042555469686027594,0.00024267689304294238,0.026238317740969144,0.02581276304410887,10.0,990
CS2_37,HF5,48,MAE_minus_full,0.00042348966745719974,0.00019602777404147814,0.026236252711566068,0.02581276304410887,10.0,990
CS2_37,HF6,48,MAE_minus_full,-0.00038345115795719587,5.365886060652858e-05,0.025429311886151672,0.02581276304410887,10.0,990
CS2_37,HF7,48,MAE_minus_full,2.2084115188687053e-05,7.020412228074535e-05,0.025834847159297555,0.02581276304410887,10.0,990
CS2_37,HF8,48,MAE_minus_full,9.074609913743356e-05,0.0001252593553237244,0.025903509143246302,0.02581276304410887,10.0,990
CS2_38,SOH,48,MAE_minus_full,-0.00015876255483674231,-0.0006012380414971638,0.024213971367275256,0.024372733922112,0.01,980
CS2_38,HF1,48,MAE_minus_full,-0.00030032934733469074,2.3461676427624645e-05,0.024072404574777308,0.024372733922112,10.0,980
CS2_38,HF2,48,MAE_minus_full,0.0008635079330871036,0.00035097557741711055,0.025236241855199102,0.024372733922112,0.01,980
CS2_38,HF3,48,MAE_minus_full,0.0023032955219051583,0.0030301224929249262,0.026676029444017157,0.024372733922112,100.0,980
CS2_38,HF4,48,MAE_minus_full,0.000276139541979456,0.0006992303438723702,0.024648873464091454,0.024372733922112,0.01,980
CS2_38,HF5,48,MAE_minus_full,0.001049657266976707,0.0008696582593189783,0.025422391189088706,0.024372733922112,100.0,980
CS2_38,HF6,48,MAE_minus_full,0.0010760868862174748,0.0003616101962564122,0.025448820808329473,0.024372733922112,0.01,980
CS2_38,HF7,48,MAE_minus_full,-0.0004036538616628421,-4.715578907701912e-06,0.023969080060449156,0.024372733922112,10.0,980
CS2_38,HF8,48,MAE_minus_full,0.0003879583357654197,0.00012020368105214452,0.024760692257877418,0.024372733922112,0.01,980
CS2_35,SOH,64,MAE_minus_full,0.0003643596516302444,0.0012132806620579334,0.03068600519721909,0.030321645545588846,0.01,818
CS2_35,HF1,64,MAE_minus_full,-0.00035816417336266906,0.000117284767922686,0.029963481372226177,0.030321645545588846,1.0,818
CS2_35,HF2,64,MAE_minus_full,-0.00026262040251255614,-0.0001681264317988096,0.03005902514307629,0.030321645545588846,0.01,818
CS2_35,HF3,64,MAE_minus_full,0.00015906172548177389,-0.001255988702391353,0.03048070727107062,0.030321645545588846,0.01,818
CS2_35,HF4,64,MAE_minus_full,0.0012086632021155036,0.0014568920973134086,0.03153030874770435,0.030321645545588846,0.01,818
CS2_35,HF5,64,MAE_minus_full,0.0004198794231122585,0.0006016654224982321,0.030741524968701105,0.030321645545588846,0.01,818
CS2_35,HF6,64,MAE_minus_full,0.001244685748126688,0.0014890628418083793,0.031566331293715534,0.030321645545588846,0.1,818
CS2_35,HF7,64,MAE_minus_full,-0.0004647899928443451,0.0001996921170312263,0.0298568555527445,0.030321645545588846,1.0,818
CS2_35,HF8,64,MAE_minus_full,-0.00010153906882565816,-6.211237191362795e-06,0.030220106476763188,0.030321645545588846,0.01,818
CS2_36,SOH,64,MAE_minus_full,-1.340134417512559e-05,0.0009520484110785987,0.0303270376977948,0.030340439041969924,10.0,909
CS2_36,HF1,64,MAE_minus_full,0.00011723754126037253,-5.223187008342178e-05,0.030457676583230297,0.030340439041969924,1.0,909
CS2_36,HF2,64,MAE_minus_full,-2.0832905226052245e-05,6.0147271553762094e-05,0.030319606136743872,0.030340439041969924,10.0,909
CS2_36,HF3,64,MAE_minus_full,-0.0006039212166890941,0.002644559402356403,0.02973651782528083,0.030340439041969924,100.0,909
CS2_36,HF4,64,MAE_minus_full,0.0004278603441743231,0.0010578050957742724,0.030768299386144247,0.030340439041969924,10.0,909
CS2_36,HF5,64,MAE_minus_full,0.0004731637715984366,0.00010830056270118293,0.03081360281356836,0.030340439041969924,10.0,909
CS2_36,HF6,64,MAE_minus_full,8.82009059288702e-07,0.0015563839565024273,0.030341321051029213,0.030340439041969924,10.0,909
CS2_36,HF7,64,MAE_minus_full,-4.198666651328287e-06,-8.183430957056648e-06,0.030336240375318596,0.030340439041969924,10.0,909
CS2_36,HF8,64,MAE_minus_full,1.4356371564491072e-05,0.0001515744096151489,0.030354795413534415,0.030340439041969924,10.0,909
CS2_37,SOH,64,MAE_minus_full,0.0003943621051868858,8.500103807632803e-05,0.027211060922791314,0.02681669881760443,0.1,974
CS2_37,HF1,64,MAE_minus_full,0.00011395040145308413,0.00030474537380964506,0.026930649219057513,0.02681669881760443,10.0,974
CS2_37,HF2,64,MAE_minus_full,0.00013894213631249555,0.00010629943960327459,0.026955640953916924,0.02681669881760443,10.0,974
CS2_37,HF3,64,MAE_minus_full,0.0021321244407239044,0.004837311237637275,0.028948823258328333,0.02681669881760443,100.0,974
CS2_37,HF4,64,MAE_minus_full,0.0005003542101916884,0.0011484103280647237,0.027317053027796117,0.02681669881760443,0.01,974
CS2_37,HF5,64,MAE_minus_full,0.0006091538792429158,0.000648504059926891,0.027425852696847344,0.02681669881760443,10.0,974
CS2_37,HF6,64,MAE_minus_full,-0.00013050378473771287,0.0008958218771392759,0.026686195032866716,0.02681669881760443,10.0,974
CS2_37,HF7,64,MAE_minus_full,0.00012882361732902484,0.00037366049130046347,0.026945522434933453,0.02681669881760443,10.0,974
CS2_37,HF8,64,MAE_minus_full,7.334118023455752e-05,-0.00012414019197021925,0.026890039997838986,0.02681669881760443,0.01,974
CS2_38,SOH,64,MAE_minus_full,0.00022609447244801434,-0.0007505099005966701,0.028353490706921926,0.02812739623447391,0.01,964
CS2_38,HF1,64,MAE_minus_full,-0.00010554549128324875,0.00036822666121277825,0.028021850743190663,0.02812739623447391,10.0,964
CS2_38,HF2,64,MAE_minus_full,0.0004487182968558358,0.0002545809612764724,0.028576114531329747,0.02812739623447391,0.01,964
CS2_38,HF3,64,MAE_minus_full,0.0027711099938656086,0.004735719262127444,0.03089850622833952,0.02812739623447391,0.01,964
CS2_38,HF4,64,MAE_minus_full,-0.000648250102943327,7.841279896772524e-05,0.027479146131530584,0.02812739623447391,0.01,964
CS2_38,HF5,64,MAE_minus_full,-1.4496247171588011e-05,0.00016709332652071335,0.028112899987302323,0.02812739623447391,0.01,964
CS2_38,HF6,64,MAE_minus_full,-0.0005754933405869439,-0.00011706853207926055,0.027551902893886968,0.02812739623447391,0.01,964
CS2_38,HF7,64,MAE_minus_full,-0.00011865843569280193,0.00041732426335729794,0.02800873779878111,0.02812739623447391,10.0,964
CS2_38,HF8,64,MAE_minus_full,0.00024665483654641093,0.00012883127601970995,0.028374051071020322,0.02812739623447391,0.01,964
