battery,feature,horizon,metric,value,n
CS2_37,HF2,4,pearson_partial_controlling_SOH,-0.06751082926456387,1034
CS2_37,HF3,4,pearson_partial_controlling_SOH,-0.10653950193774592,1034
CS2_37,HF4,4,pearson_partial_controlling_SOH,0.011510463070815616,1034
CS2_37,HF5,4,pearson_partial_controlling_SOH,-0.07442045597579483,1034
CS2_37,HF6,4,pearson_partial_controlling_SOH,-0.06984789420125373,1034
CS2_37,HF7,4,pearson_partial_controlling_SOH,0.510028440739919,1034
CS2_37,HF8,4,pearson_partial_controlling_SOH,-0.08573429843893193,1034
CS2_37,HF1,8,pearson_partial_controlling_SOH,0.5430099690002739,1030
CS2_37,HF2,8,pearson_partial_controlling_SOH,-0.037208947549563,1030
CS2_37,HF3,8,pearson_partial_controlling_SOH,-0.08155393775065167,1030
CS2_37,HF4,8,pearson_partial_controlling_SOH,0.029451259842208956,1030
CS2_37,HF5,8,pearson_partial_controlling_SOH,-0.0032601056976142733,1030
CS2_37,HF6,8,pearson_partial_controlling_SOH,-0.0831116009107611,1030
CS2_37,HF7,8,pearson_partial_controlling_SOH,0.5386371711487699,1030
CS2_37,HF8,8,pearson_partial_controlling_SOH,-0.05912749626697923,1030
CS2_37,HF1,12,pearson_partial_controlling_SOH,0.537932993717756,1026
CS2_37,HF2,12,pearson_partial_controlling_SOH,-0.06537353834485866,1026
CS2_37,HF3,12,pearson_partial_controlling_SOH,-0.0817182263559559,1026
CS2_37,HF4,12,pearson_partial_controlling_SOH,-0.0054412283416811645,1026
CS2_37,HF5,12,pearson_partial_controlling_SOH,-0.07970881414209066,1026
CS2_37,HF6,12,pearson_partial_controlling_SOH,-0.1207027576379136,1026
CS2_37,HF7,12,pearson_partial_controlling_SOH,0.5337464536958331,1026
CS2_37,HF8,12,pearson_partial_controlling_SOH,-0.08152466163915073,1026
CS2_37,HF1,16,pearson_partial_controlling_SOH,0.5049996097449336,1022
CS2_37,HF2,16,pearson_partial_controlling_SOH,-0.09986457782399775,1022
CS2_37,HF3,16,pearson_partial_controlling_SOH,-0.09963643226858761,1022
CS2_37,HF4,16,pearson_partial_controlling_SOH,0.11189948538344788,1022
CS2_37,HF5,16,pearson_partial_controlling_SOH,-0.11726015451235097,1022
CS2_37,HF6,16,pearson_partial_controlling_SOH,-0.1890043682333427,1022
