battery,feature,horizon,ranking_metric,value,rank
CS2_37,HF5,24,abs_partial_correlation,-0.060142935107388676,7.0
CS2_37,HF6,24,abs_partial_correlation,-0.14127117375980763,3.0
CS2_37,HF7,24,abs_partial_correlation,0.5401051995036769,2.0
CS2_37,HF8,24,abs_partial_correlation,-0.09659420911573222,4.0
CS2_37,HF1,32,abs_partial_correlation,0.5325680886041415,1.0
CS2_37,HF2,32,abs_partial_correlation,-0.08977610396321307,6.0
CS2_37,HF3,32,abs_partial_correlation,-0.0800372256796712,7.0
CS2_37,HF4,32,abs_partial_correlation,0.09068515698766073,5.0
CS2_37,HF5,32,abs_partial_correlation,-0.043502282575738585,8.0
CS2_37,HF6,32,abs_partial_correlation,-0.13002807333112693,3.0
CS2_37,HF7,32,abs_partial_correlation,0.5301982515851309,2.0
CS2_37,HF8,32,abs_partial_correlation,-0.10663167472226558,4.0
CS2_37,HF1,48,abs_partial_correlation,0.5193814780265548,1.0
CS2_37,HF2,48,abs_partial_correlation,-0.03327990356915139,8.0
CS2_37,HF3,48,abs_partial_correlation,-0.07457625908415266,6.0
CS2_37,HF4,48,abs_partial_correlation,0.1355262969600231,4.0
CS2_37,HF5,48,abs_partial_correlation,-0.1280509795730286,5.0
CS2_37,HF6,48,abs_partial_correlation,-0.22936346012179776,3.0
CS2_37,HF7,48,abs_partial_correlation,0.5159114141191358,2.0
CS2_37,HF8,48,abs_partial_correlation,-0.05268053830703979,7.0
CS2_37,HF1,64,abs_partial_correlation,0.5347605446878321,1.0
CS2_37,HF2,64,abs_partial_correlation,-0.026697198025096597,8.0
CS2_37,HF3,64,abs_partial_correlation,-0.08037525373547755,6.0
CS2_37,HF4,64,abs_partial_correlation,0.20765118509136762,5.0
CS2_37,HF5,64,abs_partial_correlation,-0.2102981879896498,4.0
CS2_37,HF6,64,abs_partial_correlation,-0.28813248044815404,3.0
CS2_37,HF7,64,abs_partial_correlation,0.5317039869176865,2.0
CS2_37,HF8,64,abs_partial_correlation,-0.05211818731065848,7.0
CS2_38,HF1,1,abs_partial_correlation,0.6255680454461181,1.0
CS2_38,HF2,1,abs_partial_correlation,-0.11356576993275447,5.0
CS2_38,HF3,1,abs_partial_correlation,-0.1773296317426122,3.0
CS2_38,HF4,1,abs_partial_correlation,0.06205686982743587,6.0
CS2_38,HF5,1,abs_partial_correlation,0.014695864891226804,8.0
CS2_38,HF6,1,abs_partial_correlation,-0.024661133974675165,7.0
CS2_38,HF7,1,abs_partial_correlation,0.6243008114667402,2.0
CS2_38,HF8,1,abs_partial_correlation,-0.14830050784625473,4.0
CS2_38,HF1,4,abs_partial_correlation,0.5844776319446726,1.0
CS2_38,HF2,4,abs_partial_correlation,-0.10782108810635357,6.0
CS2_38,HF3,4,abs_partial_correlation,-0.11030348768251892,5.0
CS2_38,HF4,4,abs_partial_correlation,-0.05871217273867131,8.0
CS2_38,HF5,4,abs_partial_correlation,-0.09502492561963784,7.0
CS2_38,HF6,4,abs_partial_correlation,-0.12651997802657114,4.0
CS2_38,HF7,4,abs_partial_correlation,0.5830807568212016,2.0
CS2_38,HF8,4,abs_partial_correlation,-0.13901272520834432,3.0
CS2_38,HF1,8,abs_partial_correlation,0.5686195976478348,1.0
CS2_38,HF2,8,abs_partial_correlation,-0.08017443684171743,6.0
CS2_38,HF3,8,abs_partial_correlation,-0.1334283351488822,3.0
CS2_38,HF4,8,abs_partial_correlation,0.04419778011614272,8.0
CS2_38,HF5,8,abs_partial_correlation,-0.06662302572987305,7.0
CS2_38,HF6,8,abs_partial_correlation,-0.13082578962105262,4.0
CS2_38,HF7,8,abs_partial_correlation,0.5675904748392581,2.0
CS2_38,HF8,8,abs_partial_correlation,-0.12212065737583869,5.0
CS2_38,HF1,12,abs_partial_correlation,0.5831766804266199,1.0
CS2_38,HF2,12,abs_partial_correlation,-0.11312701626938203,5.0
CS2_38,HF3,12,abs_partial_correlation,-0.10999832325880383,6.0
CS2_38,HF4,12,abs_partial_correlation,-0.05069687907287946,8.0
CS2_38,HF5,12,abs_partial_correlation,-0.10629820743926235,7.0
CS2_38,HF6,12,abs_partial_correlation,-0.1728542278045832,3.0
CS2_38,HF7,12,abs_partial_correlation,0.5816031158913699,2.0
CS2_38,HF8,12,abs_partial_correlation,-0.14009463439212547,4.0
CS2_38,HF1,16,abs_partial_correlation,0.5896828990972738,1.0
CS2_38,HF2,16,abs_partial_correlation,-0.1229486060796222,5.0
CS2_38,HF3,16,abs_partial_correlation,-0.10992739188006313,6.0
CS2_38,HF4,16,abs_partial_correlation,0.05149528383126012,8.0
CS2_38,HF5,16,abs_partial_correlation,-0.07837984284671805,7.0
CS2_38,HF6,16,abs_partial_correlation,-0.13324281931495102,4.0
CS2_38,HF7,16,abs_partial_correlation,0.5882525126343243,2.0
CS2_38,HF8,16,abs_partial_correlation,-0.14977507121617015,3.0
CS2_38,HF1,24,abs_partial_correlation,0.6104797670609695,1.0
CS2_38,HF2,24,abs_partial_correlation,-0.12656461878170774,6.0
CS2_38,HF3,24,abs_partial_correlation,-0.17105649871555073,3.0
CS2_38,HF4,24,abs_partial_correlation,0.08218973056324565,8.0
CS2_38,HF5,24,abs_partial_correlation,-0.09433159806769768,7.0
CS2_38,HF6,24,abs_partial_correlation,-0.13426244632078999,5.0
CS2_38,HF7,24,abs_partial_correlation,0.6083082476635593,2.0
CS2_38,HF8,24,abs_partial_correlation,-0.1596641045859065,4.0
CS2_38,HF1,32,abs_partial_correlation,0.5780200423983517,1.0
CS2_38,HF2,32,abs_partial_correlation,-0.1321809052185841,5.0
CS2_38,HF3,32,abs_partial_correlation,-0.10564665019049115,7.0
CS2_38,HF4,32,abs_partial_correlation,0.05826991613541872,8.0
CS2_38,HF5,32,abs_partial_correlation,-0.11757762100491581,6.0
CS2_38,HF6,32,abs_partial_correlation,-0.18806709325194584,3.0
CS2_38,HF7,32,abs_partial_correlation,0.5762268344408649,2.0
CS2_38,HF8,32,abs_partial_correlation,-0.1637623562721132,4.0
CS2_38,HF1,48,abs_partial_correlation,0.6149287958148232,1.0
CS2_38,HF2,48,abs_partial_correlation,-0.10313166362702267,7.0
CS2_38,HF3,48,abs_partial_correlation,-0.15799137149868048,5.0
CS2_38,HF4,48,abs_partial_correlation,0.004386903147388415,8.0
CS2_38,HF5,48,abs_partial_correlation,-0.20171797793363092,4.0
CS2_38,HF6,48,abs_partial_correlation,-0.20909407690695722,3.0
CS2_38,HF7,48,abs_partial_correlation,0.6125282157390504,2.0
CS2_38,HF8,48,abs_partial_correlation,-0.13806753914265307,6.0
CS2_38,HF1,64,abs_partial_correlation,0.5941041855661202,1.0
CS2_38,HF2,64,abs_partial_correlation,-0.13633412404019943,6.0
CS2_38,HF3,64,abs_partial_correlation,-0.10316362602305836,7.0
CS2_38,HF4,64,abs_partial_correlation,0.055868611377508495,8.0
CS2_38,HF5,64,abs_partial_correlation,-0.17766564690487827,4.0
CS2_38,HF6,64,abs_partial_correlation,-0.2043960905943119,3.0
CS2_38,HF7,64,abs_partial_correlation,0.5919349127385249,2.0
CS2_38,HF8,64,abs_partial_correlation,-0.1776492671247022,5.0
