battery,state_definition,state,horizon,feature,feature_group,value,group_mean_abs_partial,n_effective,reliable,support_rule
CS2_35,degradation_dynamics,Slow,24,HF8,Group_CV,-0.07439766101163185,0.058078152489291976,241,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,24,HF1,Group_CC,-0.3290230320232448,0.33455782415478386,169,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,24,HF2,Group_CV,0.44183523859187135,0.4413926284095099,169,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,24,HF3,Group_EnergyEfficiency,-0.22756554837812956,0.22756554837812956,169,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,24,HF4,Group_DischargeIC,-0.15450353769218456,0.22820745974410653,169,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,24,HF5,Group_DischargeIC,-0.16512209048795407,0.22820745974410653,169,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,24,HF6,Group_DischargeIC,-0.364996751052181,0.22820745974410653,169,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,24,HF7,Group_CC,-0.34009261628632287,0.33455782415478386,169,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,24,HF8,Group_CV,0.4409500182271484,0.4413926284095099,169,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,24,HF1,Group_CC,-0.18826527188965164,0.2010310748656434,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,24,HF2,Group_CV,0.3519445695883411,0.34343203176347636,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,24,HF3,Group_EnergyEfficiency,-0.18656918895476318,0.18656918895476318,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,24,HF4,Group_DischargeIC,-0.0761804936741942,0.17260391014707477,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,24,HF5,Group_DischargeIC,-0.21906116843181514,0.17260391014707477,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,24,HF6,Group_DischargeIC,-0.22257006833521498,0.17260391014707477,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,24,HF7,Group_CC,-0.21379687784163515,0.2010310748656434,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,24,HF8,Group_CV,0.33491949393861165,0.34343203176347636,68,True,feature_common_within_state
CS2_35,cycle_position,Early-life,24,HF1,Group_CC,0.0023676027936151006,0.0017909294823412818,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,24,HF2,Group_CV,-0.08621154334854127,0.083858791589818,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,24,HF3,Group_EnergyEfficiency,0.03696570398619098,0.03696570398619098,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,24,HF4,Group_DischargeIC,-0.00033471836121163234,0.09852226896091393,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,24,HF5,Group_DischargeIC,-0.12471642942433211,0.09852226896091393,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,24,HF6,Group_DischargeIC,0.17051565909719804,0.09852226896091393,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,24,HF7,Group_CC,-0.001214256171067463,0.0017909294823412818,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,24,HF8,Group_CV,-0.08150603983109474,0.083858791589818,321,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,24,HF1,Group_CC,-0.06956276725015428,0.07225836296572524,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,24,HF2,Group_CV,0.41164082308953964,0.43585639690583444,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,24,HF3,Group_EnergyEfficiency,0.005959956751328884,0.005959956751328884,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,24,HF4,Group_DischargeIC,-0.1268568910952169,0.15902475203398522,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,24,HF5,Group_DischargeIC,-0.050699918108291255,0.15902475203398522,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,24,HF6,Group_DischargeIC,-0.2995174468984475,0.15902475203398522,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,24,HF7,Group_CC,-0.07495395868129619,0.07225836296572524,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,24,HF8,Group_CV,0.4600719707221293,0.43585639690583444,250,True,feature_common_within_state
CS2_35,cycle_position,Late-life,24,HF1,Group_CC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,24,HF2,Group_CV,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,24,HF3,Group_EnergyEfficiency,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,24,HF4,Group_DischargeIC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,24,HF5,Group_DischargeIC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,24,HF6,Group_DischargeIC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,24,HF7,Group_CC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,24,HF8,Group_CV,,,1,False,feature_common_within_state
CS2_35,soh_level,Early,32,HF1,Group_CC,0.0130609549028372,0.011549832586367978,522,True,feature_common_within_state
CS2_35,soh_level,Early,32,HF2,Group_CV,-0.05962811735637851,0.0865170854159395,522,True,feature_common_within_state
CS2_35,soh_level,Early,32,HF3,Group_EnergyEfficiency,-0.005573721259771398,0.005573721259771398,522,True,feature_common_within_state
CS2_35,soh_level,Early,32,HF4,Group_DischargeIC,0.03585213986808262,0.10353929169296106,522,True,feature_common_within_state
CS2_35,soh_level,Early,32,HF5,Group_DischargeIC,-0.23307945298406557,0.10353929169296106,522,True,feature_common_within_state
CS2_35,soh_level,Early,32,HF6,Group_DischargeIC,-0.04168628222673497,0.10353929169296106,522,True,feature_common_within_state
CS2_35,soh_level,Early,32,HF7,Group_CC,0.010038710269898757,0.011549832586367978,522,True,feature_common_within_state
CS2_35,soh_level,Early,32,HF8,Group_CV,-0.11340605347550049,0.0865170854159395,522,True,feature_common_within_state
CS2_35,soh_level,Middle,32,HF1,Group_CC,-0.5182946532419431,0.5123896043343261,50,True,feature_common_within_state
CS2_35,soh_level,Middle,32,HF2,Group_CV,0.5606836748152327,0.5915759158702083,50,True,feature_common_within_state
CS2_35,soh_level,Middle,32,HF3,Group_EnergyEfficiency,0.24451131075348143,0.24451131075348143,50,True,feature_common_within_state
CS2_35,soh_level,Middle,32,HF4,Group_DischargeIC,0.13178572504537714,0.23796632313603625,50,True,feature_common_within_state
CS2_35,soh_level,Middle,32,HF5,Group_DischargeIC,0.4508860531103592,0.23796632313603625,50,True,feature_common_within_state
CS2_35,soh_level,Middle,32,HF6,Group_DischargeIC,-0.13122719125237237,0.23796632313603625,50,True,feature_common_within_state
CS2_35,soh_level,Middle,32,HF7,Group_CC,-0.5064845554267092,0.5123896043343261,50,True,feature_common_within_state
CS2_35,soh_level,Middle,32,HF8,Group_CV,0.6224681569251838,0.5915759158702083,50,True,feature_common_within_state
CS2_35,soh_level,Late,32,HF1,Group_CC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,32,HF2,Group_CV,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,32,HF3,Group_EnergyEfficiency,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,32,HF4,Group_DischargeIC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,32,HF5,Group_DischargeIC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,32,HF6,Group_DischargeIC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,32,HF7,Group_CC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,32,HF8,Group_CV,,,0,False,feature_common_within_state
CS2_35,degradation_dynamics,Slow,32,HF1,Group_CC,0.01779800626874838,0.009613562280638881,240,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,32,HF2,Group_CV,0.034325421679507244,0.022807330523091883,240,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,32,HF3,Group_EnergyEfficiency,-0.058087428541640666,0.058087428541640666,240,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,32,HF4,Group_DischargeIC,0.20673534259194815,0.15675910388275682,240,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,32,HF5,Group_DischargeIC,-0.17026514305434776,0.15675910388275682,240,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,32,HF6,Group_DischargeIC,-0.09327682600197454,0.15675910388275682,240,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,32,HF7,Group_CC,-0.0014291182925293827,0.009613562280638881,240,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,32,HF8,Group_CV,-0.011289239366676525,0.022807330523091883,240,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,32,HF1,Group_CC,-0.36974271088012,0.37205613917767705,171,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,32,HF2,Group_CV,0.4447643159531746,0.4453486520258825,171,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,32,HF3,Group_EnergyEfficiency,-0.18802247747677517,0.18802247747677517,171,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,32,HF4,Group_DischargeIC,-0.12285219929993499,0.200095856552708,171,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,32,HF5,Group_DischargeIC,-0.11237801259793175,0.200095856552708,171,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,32,HF6,Group_DischargeIC,-0.3650573577602573,0.200095856552708,171,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,32,HF7,Group_CC,-0.3743695674752341,0.37205613917767705,171,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,32,HF8,Group_CV,0.4459329880985903,0.4453486520258825,171,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,32,HF1,Group_CC,-0.2564907753549861,0.26259496172492913,67,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,32,HF2,Group_CV,0.4555808697232112,0.44192522772167353,67,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,32,HF3,Group_EnergyEfficiency,-0.2091758143238092,0.2091758143238092,67,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,32,HF4,Group_DischargeIC,-0.14077923846793727,0.23074973361609152,67,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,32,HF5,Group_DischargeIC,-0.13472459109344576,0.23074973361609152,67,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,32,HF6,Group_DischargeIC,-0.4167453712868916,0.23074973361609152,67,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,32,HF7,Group_CC,-0.26869914809487216,0.26259496172492913,67,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,32,HF8,Group_CV,0.42826958572013585,0.44192522772167353,67,True,feature_common_within_state
CS2_35,cycle_position,Early-life,32,HF1,Group_CC,0.04168711626821522,0.041505129586563716,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,32,HF2,Group_CV,-0.19724106461884963,0.19529429329571832,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,32,HF3,Group_EnergyEfficiency,0.04796272612838297,0.04796272612838297,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,32,HF4,Group_DischargeIC,0.1055169783815881,0.12179191076395784,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,32,HF5,Group_DischargeIC,0.0021463372713837305,0.12179191076395784,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,32,HF6,Group_DischargeIC,0.2577124166389017,0.12179191076395784,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,32,HF7,Group_CC,0.04132314290491222,0.041505129586563716,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,32,HF8,Group_CV,-0.193347521972587,0.19529429329571832,321,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,32,HF1,Group_CC,-0.08575919607921921,0.08881099199723211,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,32,HF2,Group_CV,0.461106240308108,0.48129007272907476,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,32,HF3,Group_EnergyEfficiency,0.010774125310838009,0.010774125310838009,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,32,HF4,Group_DischargeIC,-0.16821431812121257,0.20380950135154763,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,32,HF5,Group_DischargeIC,-0.09286699922208762,0.20380950135154763,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,32,HF6,Group_DischargeIC,-0.3503471867113427,0.20380950135154763,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,32,HF7,Group_CC,-0.09186278791524502,0.08881099199723211,250,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,32,HF8,Group_CV,0.5014739051500415,0.48129007272907476,250,True,feature_common_within_state
CS2_35,cycle_position,Late-life,32,HF1,Group_CC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,32,HF2,Group_CV,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,32,HF3,Group_EnergyEfficiency,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,32,HF4,Group_DischargeIC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,32,HF5,Group_DischargeIC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,32,HF6,Group_DischargeIC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,32,HF7,Group_CC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,32,HF8,Group_CV,,,1,False,feature_common_within_state
CS2_35,soh_level,Early,48,HF1,Group_CC,0.02383681540312413,0.022794168953629974,522,True,feature_common_within_state
CS2_35,soh_level,Early,48,HF2,Group_CV,-0.06221744549233718,0.0869575181228834,522,True,feature_common_within_state
CS2_35,soh_level,Early,48,HF3,Group_EnergyEfficiency,-0.0013395922052177353,0.0013395922052177353,522,True,feature_common_within_state
CS2_35,soh_level,Early,48,HF4,Group_DischargeIC,0.07195800838130897,0.12868832579109407,522,True,feature_common_within_state
CS2_35,soh_level,Early,48,HF5,Group_DischargeIC,-0.29972864671822275,0.12868832579109407,522,True,feature_common_within_state
CS2_35,soh_level,Early,48,HF6,Group_DischargeIC,-0.014378322273750506,0.12868832579109407,522,True,feature_common_within_state
CS2_35,soh_level,Early,48,HF7,Group_CC,0.02175152250413582,0.022794168953629974,522,True,feature_common_within_state
CS2_35,soh_level,Early,48,HF8,Group_CV,-0.11169759075342961,0.0869575181228834,522,True,feature_common_within_state
CS2_35,soh_level,Middle,48,HF1,Group_CC,-0.1738964242097681,0.17189601273478994,51,True,feature_common_within_state
CS2_35,soh_level,Middle,48,HF2,Group_CV,0.43196929053150934,0.44605795310483476,51,True,feature_common_within_state
CS2_35,soh_level,Middle,48,HF3,Group_EnergyEfficiency,-0.1630812246430784,0.1630812246430784,51,True,feature_common_within_state
CS2_35,soh_level,Middle,48,HF4,Group_DischargeIC,-0.1148520585314801,0.1842031113388225,51,True,feature_common_within_state
CS2_35,soh_level,Middle,48,HF5,Group_DischargeIC,0.1403730441684464,0.1842031113388225,51,True,feature_common_within_state
CS2_35,soh_level,Middle,48,HF6,Group_DischargeIC,-0.29738423131654096,0.1842031113388225,51,True,feature_common_within_state
CS2_35,soh_level,Middle,48,HF7,Group_CC,-0.1698956012598118,0.17189601273478994,51,True,feature_common_within_state
CS2_35,soh_level,Middle,48,HF8,Group_CV,0.46014661567816023,0.44605795310483476,51,True,feature_common_within_state
CS2_35,soh_level,Late,48,HF1,Group_CC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,48,HF2,Group_CV,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,48,HF3,Group_EnergyEfficiency,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,48,HF4,Group_DischargeIC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,48,HF5,Group_DischargeIC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,48,HF6,Group_DischargeIC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,48,HF7,Group_CC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,48,HF8,Group_CV,,,0,False,feature_common_within_state
CS2_35,degradation_dynamics,Slow,48,HF1,Group_CC,-0.02215177546575025,0.030819850332181507,241,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,48,HF2,Group_CV,0.08652878387630056,0.04968727605792992,241,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,48,HF3,Group_EnergyEfficiency,-0.06803334463374926,0.06803334463374926,241,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,48,HF4,Group_DischargeIC,0.2002916356001151,0.21967917942062468,241,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,48,HF5,Group_DischargeIC,-0.25053030662282727,0.21967917942062468,241,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,48,HF6,Group_DischargeIC,-0.20821559603893175,0.21967917942062468,241,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,48,HF7,Group_CC,-0.039487925198612765,0.030819850332181507,241,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,48,HF8,Group_CV,0.012845768239559284,0.04968727605792992,241,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,48,HF1,Group_CC,-0.3240831248596102,0.3286795172600617,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,48,HF2,Group_CV,0.49851923757120314,0.5029314590163151,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,48,HF3,Group_EnergyEfficiency,-0.32071261833813697,0.32071261833813697,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,48,HF4,Group_DischargeIC,-0.1673951620121659,0.2577777852753882,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,48,HF5,Group_DischargeIC,-0.1812215284211917,0.2577777852753882,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,48,HF6,Group_DischargeIC,-0.4247166653928069,0.2577777852753882,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,48,HF7,Group_CC,-0.33327590966051324,0.3286795172600617,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,48,HF8,Group_CV,0.5073436804614271,0.5029314590163151,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,48,HF1,Group_CC,-0.16922484481832906,0.1827696139380478,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,48,HF2,Group_CV,0.33399570000024,0.3300061069040289,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,48,HF3,Group_EnergyEfficiency,-0.18451360845424597,0.18451360845424597,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,48,HF4,Group_DischargeIC,-0.11038805299248139,0.1514340376937289,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,48,HF5,Group_DischargeIC,-0.15867456296667443,0.1514340376937289,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,48,HF6,Group_DischargeIC,-0.18523949712203092,0.1514340376937289,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,48,HF7,Group_CC,-0.19631438305776658,0.1827696139380478,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,48,HF8,Group_CV,0.3260165138078177,0.3300061069040289,68,True,feature_common_within_state
CS2_35,cycle_position,Early-life,48,HF1,Group_CC,0.0900347466680959,0.09038236473389549,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,48,HF2,Group_CV,-0.1361999999434491,0.13311950960600538,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,48,HF3,Group_EnergyEfficiency,-0.025483397928771495,0.025483397928771495,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,48,HF4,Group_DischargeIC,0.10572880660575375,0.14713862876287134,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,48,HF5,Group_DischargeIC,-0.11265723696070172,0.14713862876287134,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,48,HF6,Group_DischargeIC,0.22302984272215862,0.14713862876287134,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,48,HF7,Group_CC,0.09072998279969509,0.09038236473389549,321,True,feature_common_within_state
CS2_35,cycle_position,Early-life,48,HF8,Group_CV,-0.13003901926856168,0.13311950960600538,321,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,48,HF1,Group_CC,-0.09757432891289522,0.10054348199302732,251,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,48,HF2,Group_CV,0.41707333501220534,0.42989437495855026,251,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,48,HF3,Group_EnergyEfficiency,0.03695773754871802,0.03695773754871802,251,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,48,HF4,Group_DischargeIC,-0.16653711060149184,0.2063966188799923,251,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,48,HF5,Group_DischargeIC,-0.10315583124583895,0.2063966188799923,251,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,48,HF6,Group_DischargeIC,-0.34949691479264616,0.2063966188799923,251,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,48,HF7,Group_CC,-0.1035126350731594,0.10054348199302732,251,True,feature_common_within_state
CS2_35,cycle_position,Mid-life,48,HF8,Group_CV,0.4427154149048952,0.42989437495855026,251,True,feature_common_within_state
CS2_35,cycle_position,Late-life,48,HF1,Group_CC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,48,HF2,Group_CV,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,48,HF3,Group_EnergyEfficiency,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,48,HF4,Group_DischargeIC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,48,HF5,Group_DischargeIC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,48,HF6,Group_DischargeIC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,48,HF7,Group_CC,,,1,False,feature_common_within_state
CS2_35,cycle_position,Late-life,48,HF8,Group_CV,,,1,False,feature_common_within_state
CS2_35,soh_level,Early,64,HF1,Group_CC,0.0348028091457196,0.03252337687096435,522,True,feature_common_within_state
CS2_35,soh_level,Early,64,HF2,Group_CV,-0.01056677976618231,0.03632160712688256,522,True,feature_common_within_state
CS2_35,soh_level,Early,64,HF3,Group_EnergyEfficiency,-0.027251529999331305,0.027251529999331305,522,True,feature_common_within_state
CS2_35,soh_level,Early,64,HF4,Group_DischargeIC,0.04501624606612903,0.16331087426882918,522,True,feature_common_within_state
CS2_35,soh_level,Early,64,HF5,Group_DischargeIC,-0.3754213308017297,0.16331087426882918,522,True,feature_common_within_state
CS2_35,soh_level,Early,64,HF6,Group_DischargeIC,-0.0694950459386288,0.16331087426882918,522,True,feature_common_within_state
CS2_35,soh_level,Early,64,HF7,Group_CC,0.0302439445962091,0.03252337687096435,522,True,feature_common_within_state
CS2_35,soh_level,Early,64,HF8,Group_CV,-0.06207643448758281,0.03632160712688256,522,True,feature_common_within_state
CS2_35,soh_level,Middle,64,HF1,Group_CC,-0.2626843952406881,0.26416136307984334,51,True,feature_common_within_state
CS2_35,soh_level,Middle,64,HF2,Group_CV,0.2868021056778507,0.27258430489848295,51,True,feature_common_within_state
CS2_35,soh_level,Middle,64,HF3,Group_EnergyEfficiency,0.09278311138116864,0.09278311138116864,51,True,feature_common_within_state
CS2_35,soh_level,Middle,64,HF4,Group_DischargeIC,-0.003435313247646555,0.10089007642800703,51,True,feature_common_within_state
CS2_35,soh_level,Middle,64,HF5,Group_DischargeIC,0.15750063702524528,0.10089007642800703,51,True,feature_common_within_state
CS2_35,soh_level,Middle,64,HF6,Group_DischargeIC,-0.14173427901112925,0.10089007642800703,51,True,feature_common_within_state
CS2_35,soh_level,Middle,64,HF7,Group_CC,-0.2656383309189986,0.26416136307984334,51,True,feature_common_within_state
CS2_35,soh_level,Middle,64,HF8,Group_CV,0.25836650411911516,0.27258430489848295,51,True,feature_common_within_state
CS2_35,soh_level,Late,64,HF1,Group_CC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,64,HF2,Group_CV,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,64,HF3,Group_EnergyEfficiency,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,64,HF4,Group_DischargeIC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,64,HF5,Group_DischargeIC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,64,HF6,Group_DischargeIC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,64,HF7,Group_CC,,,0,False,feature_common_within_state
CS2_35,soh_level,Late,64,HF8,Group_CV,,,0,False,feature_common_within_state
CS2_35,degradation_dynamics,Slow,64,HF1,Group_CC,-0.12542900178118022,0.13549942062155768,242,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,64,HF2,Group_CV,0.20108354340483073,0.16308002017884562,242,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,64,HF3,Group_EnergyEfficiency,-0.06967719375087653,0.06967719375087653,242,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,64,HF4,Group_DischargeIC,0.1726856903175929,0.22349595841357975,242,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,64,HF5,Group_DischargeIC,-0.21054263759230027,0.22349595841357975,242,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,64,HF6,Group_DischargeIC,-0.2872595473308461,0.22349595841357975,242,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,64,HF7,Group_CC,-0.14556983946193516,0.13549942062155768,242,True,feature_common_within_state
CS2_35,degradation_dynamics,Slow,64,HF8,Group_CV,0.12507649695286052,0.16308002017884562,242,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,64,HF1,Group_CC,-0.3399751008451216,0.34620201298863545,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,64,HF2,Group_CV,0.4957353947510296,0.4888323485326327,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,64,HF3,Group_EnergyEfficiency,-0.31102133186020536,0.31102133186020536,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,64,HF4,Group_DischargeIC,-0.23975945317926745,0.3246143866856876,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,64,HF5,Group_DischargeIC,-0.2661937031154386,0.3246143866856876,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,64,HF6,Group_DischargeIC,-0.4678900037623567,0.3246143866856876,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,64,HF7,Group_CC,-0.3524289251321493,0.34620201298863545,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Medium,64,HF8,Group_CV,0.48192930231423575,0.4888323485326327,170,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,64,HF1,Group_CC,-0.0030925080504995844,0.015422764388463253,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,64,HF2,Group_CV,0.2335683983281017,0.19300430331888307,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,64,HF3,Group_EnergyEfficiency,-0.27850427754037116,0.27850427754037116,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,64,HF4,Group_DischargeIC,-0.12695829805991155,0.24262730498377735,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,64,HF5,Group_DischargeIC,-0.3214372113663718,0.24262730498377735,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,64,HF6,Group_DischargeIC,-0.27948640552504866,0.24262730498377735,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,64,HF7,Group_CC,-0.027753020726426922,0.015422764388463253,68,True,feature_common_within_state
CS2_35,degradation_dynamics,Fast,64,HF8,Group_CV,0.15244020830966448,0.19300430331888307,68,True,feature_common_within_state
CS2_35,cycle_position,Early-life,64,HF1,Group_CC,0.09738516906667696,0.09636958266345985,321,True,feature_common_within_state
