battery,state_definition,state,horizon,feature_group,mae_full,mae_without,lofo_value,n_state_samples,reliable,rank
CS2_37,degradation_dynamics,Fast,64,Group_CV,0.02258494779930874,0.02220214797362316,-0.0003827998256855786,298,True,4.0
CS2_37,degradation_dynamics,Fast,64,Group_EnergyEfficiency,0.02258494779930874,0.022704101727631903,0.00011915392832316518,298,True,3.0
CS2_37,degradation_dynamics,Fast,64,Group_DischargeIC,0.02258494779930874,0.023502813236913007,0.0009178654376042691,298,True,1.0
CS2_38,degradation_dynamics,Slow,64,Group_CC,0.024037720682030972,0.02444678403361891,0.000409063351587937,287,True,1.0
CS2_38,degradation_dynamics,Slow,64,Group_CV,0.024037720682030972,0.023013693459391048,-0.0010240272226399241,287,True,4.0
CS2_38,degradation_dynamics,Slow,64,Group_EnergyEfficiency,0.024037720682030972,0.024410596071672203,0.0003728753896412307,287,True,2.0
CS2_38,degradation_dynamics,Slow,64,Group_DischargeIC,0.024037720682030972,0.023564014229234855,-0.0004737064527961174,287,True,3.0
CS2_38,degradation_dynamics,Medium,64,Group_CC,0.024803003463068636,0.024680324539449516,-0.00012267892361911975,265,True,3.0
CS2_38,degradation_dynamics,Medium,64,Group_CV,0.024803003463068636,0.023239565320730703,-0.0015634381423379334,265,True,4.0
CS2_38,degradation_dynamics,Medium,64,Group_EnergyEfficiency,0.024803003463068636,0.024973985217134526,0.0001709817540658902,265,True,2.0
CS2_38,degradation_dynamics,Medium,64,Group_DischargeIC,0.024803003463068636,0.025863951265255675,0.0010609478021870386,265,True,1.0
CS2_38,degradation_dynamics,Fast,64,Group_CC,0.023763237803950107,0.02426509592638944,0.0005018581224393338,274,True,2.0
CS2_38,degradation_dynamics,Fast,64,Group_CV,0.023763237803950107,0.021593954109846897,-0.00216928369410321,274,True,4.0
CS2_38,degradation_dynamics,Fast,64,Group_EnergyEfficiency,0.023763237803950107,0.024307535635774893,0.0005442978318247853,274,True,1.0
CS2_38,degradation_dynamics,Fast,64,Group_DischargeIC,0.023763237803950107,0.022322886704106246,-0.0014403510998438618,274,True,3.0
