battery,feature,horizon,metric,value,rmse,alpha,history_length,n_test
CS2_37,B_missing_mask_only,24,MAE,0.02429564272441266,0.0568212536655126,1.0,1,1014
CS2_37,B_missing_mask_only,24,MAE,0.024418036777411747,0.0568582093107324,10.0,1,1014
CS2_37,B_missing_mask_only,24,MAE,0.026527701614550467,0.05777329211212761,100.0,1,1014
CS2_38,B_missing_mask_only,24,MAE,0.025527995191432312,0.0636918772919087,0.01,1,1004
CS2_38,B_missing_mask_only,24,MAE,0.02552901404878059,0.06369096307034271,0.1,1,1004
CS2_38,B_missing_mask_only,24,MAE,0.025539759946244925,0.06368179094171765,1.0,1,1004
CS2_38,B_missing_mask_only,24,MAE,0.025689534265038186,0.06360265263220284,10.0,1,1004
CS2_38,B_missing_mask_only,24,MAE,0.029726680923148528,0.06419972465332785,100.0,1,1004
CS2_35,C_complete_case_HF456,24,MAE,0.016366974757022236,0.024621091393511717,0.01,1,572
CS2_35,C_complete_case_HF456,24,MAE,0.016438434496177212,0.024671998415127173,0.1,1,572
CS2_35,C_complete_case_HF456,24,MAE,0.016662425154877984,0.024825736291752432,1.0,1,572
CS2_35,C_complete_case_HF456,24,MAE,0.017124102697538317,0.025275036669656907,10.0,1,572
CS2_35,C_complete_case_HF456,24,MAE,0.018011662891213864,0.02633947537092283,100.0,1,572
CS2_36,C_complete_case_HF456,24,MAE,0.019939433988671415,0.05824212436309616,0.01,1,606
CS2_36,C_complete_case_HF456,24,MAE,0.01955335468788618,0.05817301327793015,0.1,1,606
CS2_36,C_complete_case_HF456,24,MAE,0.018556830452422134,0.058019271343016064,1.0,1,606
CS2_36,C_complete_case_HF456,24,MAE,0.017409702837345317,0.05802088303888998,10.0,1,606
CS2_36,C_complete_case_HF456,24,MAE,0.018036594717914047,0.05863788887489107,100.0,1,606
CS2_37,C_complete_case_HF456,24,MAE,0.015582312802933165,0.042920885517173574,0.01,1,638
CS2_37,C_complete_case_HF456,24,MAE,0.015466077784130264,0.042913912692170375,0.1,1,638
CS2_37,C_complete_case_HF456,24,MAE,0.015549823094844812,0.04288415687238248,1.0,1,638
CS2_37,C_complete_case_HF456,24,MAE,0.016190382009341045,0.042796880494462564,10.0,1,638
CS2_37,C_complete_case_HF456,24,MAE,0.017043765137847722,0.042700529179250685,100.0,1,638
CS2_38,C_complete_case_HF456,24,MAE,0.014504606410405395,0.037657477634849716,0.01,1,547
CS2_38,C_complete_case_HF456,24,MAE,0.014625295629249293,0.03765319930375131,0.1,1,547
CS2_38,C_complete_case_HF456,24,MAE,0.014751398464964392,0.037726022852470814,1.0,1,547
CS2_38,C_complete_case_HF456,24,MAE,0.015149652405658551,0.0379588861650531,10.0,1,547
CS2_38,C_complete_case_HF456,24,MAE,0.01668020485569286,0.03866118694351165,100.0,1,547
CS2_35,A_drop_HF456,32,MAE,0.025871182583776096,0.0431594979845198,0.01,1,850
CS2_35,A_drop_HF456,32,MAE,0.025814990907867638,0.04318856412239913,0.1,1,850
CS2_35,A_drop_HF456,32,MAE,0.025771167471876587,0.04318058384028814,1.0,1,850
CS2_35,A_drop_HF456,32,MAE,0.025731065774626596,0.04292498735258132,10.0,1,850
CS2_35,A_drop_HF456,32,MAE,0.02622307278611293,0.04222828619367105,100.0,1,850
CS2_36,A_drop_HF456,32,MAE,0.026025341808311148,0.059916267953763765,0.01,1,941
CS2_36,A_drop_HF456,32,MAE,0.025988651620383708,0.05986622841045149,0.1,1,941
CS2_36,A_drop_HF456,32,MAE,0.025962177822316353,0.05983204305078206,1.0,1,941
CS2_36,A_drop_HF456,32,MAE,0.025931561138470186,0.059807351226227,10.0,1,941
CS2_36,A_drop_HF456,32,MAE,0.02609360280984353,0.059646685884121524,100.0,1,941
CS2_37,A_drop_HF456,32,MAE,0.02405170164293723,0.046034995702388774,0.01,1,1006
CS2_37,A_drop_HF456,32,MAE,0.024026091633439085,0.04603646317128347,0.1,1,1006
CS2_37,A_drop_HF456,32,MAE,0.024018778226480915,0.04605073841972593,1.0,1,1006
CS2_37,A_drop_HF456,32,MAE,0.02403861211919535,0.04611360317991143,10.0,1,1006
CS2_37,A_drop_HF456,32,MAE,0.024313873840025105,0.04678680082949615,100.0,1,1006
CS2_38,A_drop_HF456,32,MAE,0.023998469422854253,0.05013572812979333,0.01,1,996
CS2_38,A_drop_HF456,32,MAE,0.023464627454095152,0.04979620505734709,0.1,1,996
CS2_38,A_drop_HF456,32,MAE,0.02323188204946962,0.04963339216056103,1.0,1,996
CS2_38,A_drop_HF456,32,MAE,0.02349801333235102,0.049721906976807444,10.0,1,996
CS2_38,A_drop_HF456,32,MAE,0.02510334993852711,0.050482942110761216,100.0,1,996
CS2_35,B_HF456_median,32,MAE,0.02487653716646061,0.042246758874240384,0.01,1,850
CS2_35,B_HF456_median,32,MAE,0.0247715905999761,0.04233160056915174,0.1,1,850
CS2_35,B_HF456_median,32,MAE,0.02470943884328291,0.0423588654695919,1.0,1,850
CS2_35,B_HF456_median,32,MAE,0.02464495986134385,0.042119627588896834,10.0,1,850
CS2_35,B_HF456_median,32,MAE,0.024995970345819418,0.04139553102301785,100.0,1,850
CS2_36,B_HF456_median,32,MAE,0.02507499312998811,0.058742209759844746,0.01,1,941
CS2_36,B_HF456_median,32,MAE,0.025106951473576666,0.05881253768644253,0.1,1,941
CS2_36,B_HF456_median,32,MAE,0.0251221304132601,0.05885134384610437,1.0,1,941
CS2_36,B_HF456_median,32,MAE,0.025090335266775503,0.05881411038890186,10.0,1,941
CS2_36,B_HF456_median,32,MAE,0.025016442089995632,0.058656434481741467,100.0,1,941
CS2_37,B_HF456_median,32,MAE,0.024016847435740066,0.04606926812459185,0.01,1,1006
CS2_37,B_HF456_median,32,MAE,0.024087290828373117,0.04613105821748918,0.1,1,1006
CS2_37,B_HF456_median,32,MAE,0.024129253301254067,0.046178078161612963,1.0,1,1006
CS2_37,B_HF456_median,32,MAE,0.02413514459030637,0.04622192844580878,10.0,1,1006
CS2_37,B_HF456_median,32,MAE,0.02419697856038808,0.0467968688062484,100.0,1,1006
CS2_38,B_HF456_median,32,MAE,0.0227213099426806,0.04983537145892345,0.01,1,996
CS2_38,B_HF456_median,32,MAE,0.02230028356188793,0.04942364835384631,0.1,1,996
CS2_38,B_HF456_median,32,MAE,0.022142404195085157,0.04927175067508931,1.0,1,996
CS2_38,B_HF456_median,32,MAE,0.022324679541811467,0.04936505115198054,10.0,1,996
CS2_38,B_HF456_median,32,MAE,0.023494290600900695,0.05005697129494937,100.0,1,996
CS2_35,B_HF456_median_indicators,32,MAE,0.024722984284754505,0.041949779217866426,0.01,1,850
CS2_35,B_HF456_median_indicators,32,MAE,0.02460308706623978,0.04210636563676862,0.1,1,850
CS2_35,B_HF456_median_indicators,32,MAE,0.02454282126782489,0.04217739206902465,1.0,1,850
CS2_35,B_HF456_median_indicators,32,MAE,0.024474355692319864,0.0419521030794986,10.0,1,850
CS2_35,B_HF456_median_indicators,32,MAE,0.024843861269111832,0.04127297147160753,100.0,1,850
CS2_36,B_HF456_median_indicators,32,MAE,0.024950395964636676,0.058555497215614455,0.01,1,941
CS2_36,B_HF456_median_indicators,32,MAE,0.024998996498218358,0.058680137151513725,0.1,1,941
CS2_36,B_HF456_median_indicators,32,MAE,0.025029936993062024,0.05874826414929045,1.0,1,941
CS2_36,B_HF456_median_indicators,32,MAE,0.024981995112769724,0.058713336122924176,10.0,1,941
CS2_36,B_HF456_median_indicators,32,MAE,0.02493695481451497,0.05857810265774358,100.0,1,941
CS2_37,B_HF456_median_indicators,32,MAE,0.024184665109795122,0.0462892487792755,0.01,1,1006
CS2_37,B_HF456_median_indicators,32,MAE,0.024293958142582926,0.046396421678829215,0.1,1,1006
CS2_37,B_HF456_median_indicators,32,MAE,0.024365984934673984,0.046477086993025336,1.0,1,1006
CS2_37,B_HF456_median_indicators,32,MAE,0.024368301383597253,0.04652919939423629,10.0,1,1006
CS2_37,B_HF456_median_indicators,32,MAE,0.024371686866293596,0.04703015790047449,100.0,1,1006
CS2_38,B_HF456_median_indicators,32,MAE,0.0220713066522692,0.050247976230243255,0.01,1,996
CS2_38,B_HF456_median_indicators,32,MAE,0.021452016724398483,0.04953294444260795,0.1,1,996
CS2_38,B_HF456_median_indicators,32,MAE,0.02131356961034808,0.04929854849279242,1.0,1,996
CS2_38,B_HF456_median_indicators,32,MAE,0.021430896289242052,0.0493219294215968,10.0,1,996
CS2_38,B_HF456_median_indicators,32,MAE,0.023020377875733366,0.04988501169225646,100.0,1,996
CS2_35,B_missing_mask_only,32,MAE,0.028050463902773794,0.04476046565442068,0.01,1,850
CS2_35,B_missing_mask_only,32,MAE,0.02805198030542979,0.044761847136034046,0.1,1,850
CS2_35,B_missing_mask_only,32,MAE,0.028067354042648904,0.04477569325361564,1.0,1,850
CS2_35,B_missing_mask_only,32,MAE,0.028223795239723144,0.04491721244709609,10.0,1,850
CS2_35,B_missing_mask_only,32,MAE,0.029844688323325957,0.04657460863495924,100.0,1,850
CS2_36,B_missing_mask_only,32,MAE,0.028444954466980366,0.07371835856565663,0.01,1,941
CS2_36,B_missing_mask_only,32,MAE,0.028445725371201477,0.07371762520550959,0.1,1,941
CS2_36,B_missing_mask_only,32,MAE,0.028454006796721987,0.07371031377759632,1.0,1,941
CS2_36,B_missing_mask_only,32,MAE,0.02855072321235709,0.07364384174565027,10.0,1,941
CS2_36,B_missing_mask_only,32,MAE,0.03049624741156225,0.07366839175295424,100.0,1,941
CS2_37,B_missing_mask_only,32,MAE,0.027009518565842255,0.059565362280443825,0.01,1,1006
CS2_37,B_missing_mask_only,32,MAE,0.02701036336711396,0.059565474532163154,0.1,1,1006
CS2_37,B_missing_mask_only,32,MAE,0.027019455448059785,0.05956667016926982,1.0,1,1006
CS2_37,B_missing_mask_only,32,MAE,0.027138227435551845,0.05958513919741778,10.0,1,1006
CS2_37,B_missing_mask_only,32,MAE,0.029006963108004064,0.060309953505887214,100.0,1,1006
CS2_38,B_missing_mask_only,32,MAE,0.02785257976516688,0.06591171845317921,0.01,1,996
CS2_38,B_missing_mask_only,32,MAE,0.02785429943359706,0.06591089343571763,0.1,1,996
CS2_38,B_missing_mask_only,32,MAE,0.02787263970748447,0.06590264227323092,1.0,1,996
CS2_38,B_missing_mask_only,32,MAE,0.028091540544655385,0.06583318846613104,10.0,1,996
CS2_38,B_missing_mask_only,32,MAE,0.032252212154308395,0.0665073360033569,100.0,1,996
CS2_35,C_complete_case_HF456,32,MAE,0.018712779704284196,0.026358048611195267,0.01,1,572
CS2_35,C_complete_case_HF456,32,MAE,0.018814202210734786,0.026433649031040476,0.1,1,572
CS2_35,C_complete_case_HF456,32,MAE,0.019031733252697747,0.026637455927697874,1.0,1,572
CS2_35,C_complete_case_HF456,32,MAE,0.019424526452366735,0.027144751815631002,10.0,1,572
CS2_35,C_complete_case_HF456,32,MAE,0.020221789570370064,0.028212773831197215,100.0,1,572
CS2_36,C_complete_case_HF456,32,MAE,0.022100644198770523,0.05873030280707871,0.01,1,606
CS2_36,C_complete_case_HF456,32,MAE,0.021804786479837007,0.058705487715459234,0.1,1,606
CS2_36,C_complete_case_HF456,32,MAE,0.02076385347952956,0.05852855047507884,1.0,1,606
CS2_36,C_complete_case_HF456,32,MAE,0.019180614857892943,0.058429447055866064,10.0,1,606
CS2_36,C_complete_case_HF456,32,MAE,0.019248409233369283,0.05897950008600495,100.0,1,606
CS2_37,C_complete_case_HF456,32,MAE,0.017019330219985165,0.04328862763580069,0.01,1,638
CS2_37,C_complete_case_HF456,32,MAE,0.016791626638238695,0.043245857657312745,0.1,1,638
CS2_37,C_complete_case_HF456,32,MAE,0.01686163128922687,0.04323551994453002,1.0,1,638
CS2_37,C_complete_case_HF456,32,MAE,0.017610188899402465,0.04333471435371164,10.0,1,638
CS2_37,C_complete_case_HF456,32,MAE,0.018429269332973765,0.0434783544807485,100.0,1,638
CS2_38,C_complete_case_HF456,32,MAE,0.015694204908622427,0.038813548234466706,0.01,1,547
CS2_38,C_complete_case_HF456,32,MAE,0.01579086104242584,0.03871402627178642,0.1,1,547
CS2_38,C_complete_case_HF456,32,MAE,0.015898403513264672,0.03873938578074954,1.0,1,547
CS2_38,C_complete_case_HF456,32,MAE,0.016190848116460398,0.03894326254040919,10.0,1,547
CS2_38,C_complete_case_HF456,32,MAE,0.018036993469100537,0.03971006737314422,100.0,1,547
CS2_35,A_drop_HF456,48,MAE,0.02882125415920609,0.046238987108799354,0.01,1,834
CS2_35,A_drop_HF456,48,MAE,0.02876870341244789,0.04626417573533669,0.1,1,834
CS2_35,A_drop_HF456,48,MAE,0.028723328405349195,0.0462569241117818,1.0,1,834
CS2_35,A_drop_HF456,48,MAE,0.028675877221299904,0.04602721137919045,10.0,1,834
CS2_35,A_drop_HF456,48,MAE,0.02915339950760837,0.04547610865680121,100.0,1,834
CS2_36,A_drop_HF456,48,MAE,0.02829578549027809,0.06370994974548605,0.01,1,925
CS2_36,A_drop_HF456,48,MAE,0.02807374507438777,0.06346831176045661,0.1,1,925
CS2_36,A_drop_HF456,48,MAE,0.02792112337630628,0.06331013456362752,1.0,1,925
CS2_36,A_drop_HF456,48,MAE,0.02775723136320231,0.06324174517021408,10.0,1,925
CS2_36,A_drop_HF456,48,MAE,0.027286753397877096,0.06279261772581252,100.0,1,925
CS2_37,A_drop_HF456,48,MAE,0.026139542761093287,0.04654475071302274,0.01,1,990
CS2_37,A_drop_HF456,48,MAE,0.026025624200997896,0.046493071832545224,0.1,1,990
CS2_37,A_drop_HF456,48,MAE,0.02595007177256594,0.04647768381499104,1.0,1,990
CS2_37,A_drop_HF456,48,MAE,0.025975962832976575,0.046559533120261724,10.0,1,990
CS2_37,A_drop_HF456,48,MAE,0.026626647643688797,0.047488965007039294,100.0,1,990
CS2_38,A_drop_HF456,48,MAE,0.026586637710416913,0.05197756317318721,0.01,1,980
CS2_38,A_drop_HF456,48,MAE,0.02589188818771154,0.051592193217281625,0.1,1,980
CS2_38,A_drop_HF456,48,MAE,0.025459541772042488,0.05137408180109365,1.0,1,980
CS2_38,A_drop_HF456,48,MAE,0.025475354896733367,0.05140760198752293,10.0,1,980
CS2_38,A_drop_HF456,48,MAE,0.02763128262062518,0.05241494828104458,100.0,1,980
CS2_35,B_HF456_median,48,MAE,0.027338550730870242,0.04463929199809144,0.01,1,834
CS2_35,B_HF456_median,48,MAE,0.027216095343215098,0.04476830274731028,0.1,1,834
CS2_35,B_HF456_median,48,MAE,0.027138121274910432,0.04483709331180796,1.0,1,834
CS2_35,B_HF456_median,48,MAE,0.02705276578161911,0.044630001118532145,10.0,1,834
CS2_35,B_HF456_median,48,MAE,0.027392807244407062,0.044092060678600456,100.0,1,834
CS2_36,B_HF456_median,48,MAE,0.02756039851085886,0.061659799187417694,0.01,1,925
CS2_36,B_HF456_median,48,MAE,0.02762431546926268,0.0617747729951378,0.1,1,925
CS2_36,B_HF456_median,48,MAE,0.027647433975420556,0.061835515760409805,1.0,1,925
CS2_36,B_HF456_median,48,MAE,0.02745566825426506,0.0617443448155576,10.0,1,925
CS2_36,B_HF456_median,48,MAE,0.02659487123871941,0.06123266149502966,100.0,1,925
CS2_37,B_HF456_median,48,MAE,0.025828083545882174,0.046115842048368334,0.01,1,990
CS2_37,B_HF456_median,48,MAE,0.02575917810361127,0.04613830247067127,0.1,1,990
CS2_37,B_HF456_median,48,MAE,0.025750195307343373,0.046190944582268925,1.0,1,990
CS2_37,B_HF456_median,48,MAE,0.02581276304411026,0.04626276084511385,10.0,1,990
CS2_37,B_HF456_median,48,MAE,0.02642329173150382,0.047061878753073716,100.0,1,990
CS2_38,B_HF456_median,48,MAE,0.024372733922269487,0.050925852826447265,0.01,1,980
CS2_38,B_HF456_median,48,MAE,0.023831006162844,0.05058523874115304,0.1,1,980
CS2_38,B_HF456_median,48,MAE,0.02363105465897786,0.05047164956779722,1.0,1,980
CS2_38,B_HF456_median,48,MAE,0.023832653212284755,0.05062623545047334,10.0,1,980
CS2_38,B_HF456_median,48,MAE,0.025369684605763693,0.05174078107081461,100.0,1,980
CS2_35,B_HF456_median_indicators,48,MAE,0.027206670331521274,0.04420602249020218,0.01,1,834
CS2_35,B_HF456_median_indicators,48,MAE,0.027030872360952137,0.0444437730070108,0.1,1,834
CS2_35,B_HF456_median_indicators,48,MAE,0.026944043904523228,0.04457959730300762,1.0,1,834
CS2_35,B_HF456_median_indicators,48,MAE,0.026878819428184784,0.04437559773462259,10.0,1,834
CS2_35,B_HF456_median_indicators,48,MAE,0.02720089561181067,0.043854007107865765,100.0,1,834
CS2_36,B_HF456_median_indicators,48,MAE,0.02718211486157678,0.06138614794234248,0.01,1,925
CS2_36,B_HF456_median_indicators,48,MAE,0.027300627239731142,0.06159749205133494,0.1,1,925
CS2_36,B_HF456_median_indicators,48,MAE,0.027370554590700376,0.06171022345866607,1.0,1,925
CS2_36,B_HF456_median_indicators,48,MAE,0.027166266187166388,0.06162176848304508,10.0,1,925
CS2_36,B_HF456_median_indicators,48,MAE,0.026363685596121386,0.06110773085352603,100.0,1,925
CS2_37,B_HF456_median_indicators,48,MAE,0.02636897276601105,0.04678174519234538,0.01,1,990
CS2_37,B_HF456_median_indicators,48,MAE,0.026268419262066505,0.0468112160202548,0.1,1,990
CS2_37,B_HF456_median_indicators,48,MAE,0.026252713167294394,0.04689417973178603,1.0,1,990
CS2_37,B_HF456_median_indicators,48,MAE,0.026315907580049747,0.04698403987074443,10.0,1,990
CS2_37,B_HF456_median_indicators,48,MAE,0.026891227145038926,0.04765142791029072,100.0,1,990
CS2_38,B_HF456_median_indicators,48,MAE,0.023967124557056078,0.05098937945738091,0.01,1,980
CS2_38,B_HF456_median_indicators,48,MAE,0.02308897641320282,0.05045986108379637,0.1,1,980
CS2_38,B_HF456_median_indicators,48,MAE,0.022756403685887872,0.05031130784549154,1.0,1,980
CS2_38,B_HF456_median_indicators,48,MAE,0.022732701114146853,0.050393280406002876,10.0,1,980
CS2_38,B_HF456_median_indicators,48,MAE,0.024682999363371243,0.05140616973395455,100.0,1,980
CS2_35,B_missing_mask_only,48,MAE,0.03172386486843554,0.049823779229651144,0.01,1,834
CS2_35,B_missing_mask_only,48,MAE,0.031725167669502084,0.049825234506934504,0.1,1,834
CS2_35,B_missing_mask_only,48,MAE,0.03173818777123521,0.04983981258333932,1.0,1,834
CS2_35,B_missing_mask_only,48,MAE,0.03186844794794728,0.049988062646875525,10.0,1,834
CS2_35,B_missing_mask_only,48,MAE,0.033245133955817345,0.05166396579622177,100.0,1,834
CS2_36,B_missing_mask_only,48,MAE,0.029657324762618793,0.07773540852193035,0.01,1,925
CS2_36,B_missing_mask_only,48,MAE,0.029657821211909154,0.07773437951679177,0.1,1,925
CS2_36,B_missing_mask_only,48,MAE,0.029663391912348888,0.07772407977064913,1.0,1,925
CS2_36,B_missing_mask_only,48,MAE,0.029739687816969913,0.07762719035838722,10.0,1,925
CS2_36,B_missing_mask_only,48,MAE,0.03138121641678209,0.07736921921154599,100.0,1,925
CS2_37,B_missing_mask_only,48,MAE,0.029153694826328094,0.06101808721716157,0.01,1,990
CS2_37,B_missing_mask_only,48,MAE,0.02915466546517235,0.061018384639242695,0.1,1,990
CS2_37,B_missing_mask_only,48,MAE,0.02916523609112145,0.06102145608187381,1.0,1,990
CS2_37,B_missing_mask_only,48,MAE,0.029295440728059733,0.0610589222161035,10.0,1,990
CS2_37,B_missing_mask_only,48,MAE,0.031171571564025884,0.06194010125206428,100.0,1,990
CS2_38,B_missing_mask_only,48,MAE,0.031093731681997507,0.06965343384075072,0.01,1,980
CS2_38,B_missing_mask_only,48,MAE,0.031094176936800957,0.06965249951942845,0.1,1,980
CS2_38,B_missing_mask_only,48,MAE,0.031098975320917606,0.06964315492701223,1.0,1,980
CS2_38,B_missing_mask_only,48,MAE,0.031185013386140686,0.06956306544169373,10.0,1,980
CS2_38,B_missing_mask_only,48,MAE,0.03499951759181439,0.07016617003678441,100.0,1,980
CS2_35,C_complete_case_HF456,48,MAE,0.02015385055748706,0.02901086823723459,0.01,1,573
CS2_35,C_complete_case_HF456,48,MAE,0.020168338904655355,0.029027005858263254,0.1,1,573
CS2_35,C_complete_case_HF456,48,MAE,0.020447693390858335,0.029268886430125478,1.0,1,573
CS2_35,C_complete_case_HF456,48,MAE,0.021424709192707402,0.03021263840032525,10.0,1,573
CS2_35,C_complete_case_HF456,48,MAE,0.022650991073838885,0.03175220123743745,100.0,1,573
CS2_36,C_complete_case_HF456,48,MAE,0.025244079604517532,0.06050721754583271,0.01,1,607
CS2_36,C_complete_case_HF456,48,MAE,0.025059606223511426,0.06043824239771654,0.1,1,607
CS2_36,C_complete_case_HF456,48,MAE,0.02356334878357582,0.06008924328790348,1.0,1,607
CS2_36,C_complete_case_HF456,48,MAE,0.02093615841722352,0.05998165104289633,10.0,1,607
CS2_36,C_complete_case_HF456,48,MAE,0.020564095116595522,0.06091522709063548,100.0,1,607
CS2_37,C_complete_case_HF456,48,MAE,0.018323580869631585,0.042556201166521306,0.01,1,639
CS2_37,C_complete_case_HF456,48,MAE,0.018328864939179967,0.04256871833257445,0.1,1,639
CS2_37,C_complete_case_HF456,48,MAE,0.018611980198894117,0.04271581868732045,1.0,1,639
CS2_37,C_complete_case_HF456,48,MAE,0.019714925479900204,0.0431904109605359,10.0,1,639
CS2_37,C_complete_case_HF456,48,MAE,0.02087189426054365,0.04378437463647613,100.0,1,639
CS2_38,C_complete_case_HF456,48,MAE,0.01797303248074978,0.048515615232582625,0.01,1,547
CS2_38,C_complete_case_HF456,48,MAE,0.01801286014824461,0.04847406933406742,0.1,1,547
CS2_38,C_complete_case_HF456,48,MAE,0.018133501992441372,0.04851775103569953,1.0,1,547
CS2_38,C_complete_case_HF456,48,MAE,0.018866201050607784,0.04886585892094322,10.0,1,547
CS2_38,C_complete_case_HF456,48,MAE,0.021154220368000475,0.0498604132886374,100.0,1,547
CS2_35,A_drop_HF456,64,MAE,0.03211295037070304,0.04928329116339351,0.01,1,818
CS2_35,A_drop_HF456,64,MAE,0.03208248186412492,0.04928784566499821,0.1,1,818
CS2_35,A_drop_HF456,64,MAE,0.03205582418695691,0.049263716294927366,1.0,1,818
CS2_35,A_drop_HF456,64,MAE,0.03203031866699895,0.049003877143193514,10.0,1,818
CS2_35,A_drop_HF456,64,MAE,0.032443953457049354,0.04804200764415704,100.0,1,818
CS2_36,A_drop_HF456,64,MAE,0.03160505080035369,0.06661295637150536,0.01,1,909
CS2_36,A_drop_HF456,64,MAE,0.03116898429556714,0.06600780537106565,0.1,1,909
CS2_36,A_drop_HF456,64,MAE,0.03090518067478011,0.06563465280526046,1.0,1,909
CS2_36,A_drop_HF456,64,MAE,0.03079879886016394,0.0655053572755866,10.0,1,909
CS2_36,A_drop_HF456,64,MAE,0.030385026013119744,0.06500865863964485,100.0,1,909
CS2_37,A_drop_HF456,64,MAE,0.028065275810527982,0.04744109517748598,0.01,1,974
CS2_37,A_drop_HF456,64,MAE,0.02798598448690547,0.047373845345420246,0.1,1,974
CS2_37,A_drop_HF456,64,MAE,0.027923523067278588,0.047324253918766,1.0,1,974
CS2_37,A_drop_HF456,64,MAE,0.02788013729683938,0.047300066269829945,10.0,1,974
CS2_37,A_drop_HF456,64,MAE,0.028780973035724976,0.048238702201339766,100.0,1,974
CS2_38,A_drop_HF456,64,MAE,0.029118640171865526,0.053255290011818716,0.01,1,964
CS2_38,A_drop_HF456,64,MAE,0.028531304539577102,0.05291008852089964,0.1,1,964
CS2_38,A_drop_HF456,64,MAE,0.02822883061527664,0.0527218742221226,1.0,1,964
CS2_38,A_drop_HF456,64,MAE,0.02856509938282499,0.0528401767251452,10.0,1,964
CS2_38,A_drop_HF456,64,MAE,0.03146330687792607,0.05446789211393268,100.0,1,964
CS2_35,B_HF456_median,64,MAE,0.03032164554580656,0.046471741083260854,0.01,1,818
CS2_35,B_HF456_median,64,MAE,0.030070717620645573,0.046581557797629625,0.1,1,818
CS2_35,B_HF456_median,64,MAE,0.029928423501942636,0.046651496186389675,1.0,1,818
CS2_35,B_HF456_median,64,MAE,0.029827617262631938,0.0463752045971147,10.0,1,818
CS2_35,B_HF456_median,64,MAE,0.030103463324618808,0.04545099029550232,100.0,1,818
CS2_36,B_HF456_median,64,MAE,0.03046365073147884,0.0634767290908866,0.01,1,909
CS2_36,B_HF456_median,64,MAE,0.03051672234796411,0.06361523915726822,0.1,1,909
CS2_36,B_HF456_median,64,MAE,0.03052783838724956,0.06368694282278602,1.0,1,909
CS2_36,B_HF456_median,64,MAE,0.03034043904196864,0.06356987761049875,10.0,1,909
CS2_36,B_HF456_median,64,MAE,0.029136195875629115,0.0630611911641106,100.0,1,909
CS2_37,B_HF456_median,64,MAE,0.026816698818054232,0.045044974469907094,0.01,1,974
CS2_37,B_HF456_median,64,MAE,0.02676858265769293,0.04503880779793482,0.1,1,974
CS2_37,B_HF456_median,64,MAE,0.02678249352140475,0.045097926807003245,1.0,1,974
CS2_37,B_HF456_median,64,MAE,0.026859892573130612,0.04520032234240366,10.0,1,974
CS2_37,B_HF456_median,64,MAE,0.027820355198162398,0.04639964087861575,100.0,1,974
CS2_38,B_HF456_median,64,MAE,0.02812739623446337,0.05285873384148907,0.01,1,964
CS2_38,B_HF456_median,64,MAE,0.027793199934823574,0.05269494151678519,0.1,1,964
CS2_38,B_HF456_median,64,MAE,0.027712204254788205,0.0527039669269811,1.0,1,964
CS2_38,B_HF456_median,64,MAE,0.027814676179298087,0.05289222392481313,10.0,1,964
CS2_38,B_HF456_median,64,MAE,0.029164707357634143,0.054327251823138537,100.0,1,964
CS2_35,B_HF456_median_indicators,64,MAE,0.030315140095483653,0.04591681250099125,0.01,1,818
CS2_35,B_HF456_median_indicators,64,MAE,0.02997358248281825,0.046136108214000805,0.1,1,818
CS2_35,B_HF456_median_indicators,64,MAE,0.02981075890456737,0.046284078777311,1.0,1,818
CS2_35,B_HF456_median_indicators,64,MAE,0.02970262640051401,0.04599510565636194,10.0,1,818
CS2_35,B_HF456_median_indicators,64,MAE,0.029998156808338505,0.04504398065700677,100.0,1,818
CS2_36,B_HF456_median_indicators,64,MAE,0.030206430680583405,0.06310994827506083,0.01,1,909
CS2_36,B_HF456_median_indicators,64,MAE,0.030321429289642116,0.06339601632290809,0.1,1,909
CS2_36,B_HF456_median_indicators,64,MAE,0.030374164257707056,0.06355305519853602,1.0,1,909
CS2_36,B_HF456_median_indicators,64,MAE,0.03018736560041546,0.06345572890524513,10.0,1,909
CS2_36,B_HF456_median_indicators,64,MAE,0.028993936359660005,0.06294766895337642,100.0,1,909
CS2_37,B_HF456_median_indicators,64,MAE,0.027568154337228118,0.04537207286459636,0.01,1,974
CS2_37,B_HF456_median_indicators,64,MAE,0.027424456206500667,0.04542039705829037,0.1,1,974
CS2_37,B_HF456_median_indicators,64,MAE,0.027405682157473868,0.045541354065740496,1.0,1,974
CS2_37,B_HF456_median_indicators,64,MAE,0.027497297270189194,0.045660779724237134,10.0,1,974
CS2_37,B_HF456_median_indicators,64,MAE,0.028362193107780785,0.04669209475399637,100.0,1,974
CS2_38,B_HF456_median_indicators,64,MAE,0.026437468367994654,0.05236607415266875,0.01,1,964
CS2_38,B_HF456_median_indicators,64,MAE,0.02616589472480582,0.05218648113251768,0.1,1,964
CS2_38,B_HF456_median_indicators,64,MAE,0.026234314392020803,0.05224078212014306,1.0,1,964
CS2_38,B_HF456_median_indicators,64,MAE,0.0264353496598598,0.0524047314357318,10.0,1,964
CS2_38,B_HF456_median_indicators,64,MAE,0.02822600531231161,0.05371111013510893,100.0,1,964
CS2_35,B_missing_mask_only,64,MAE,0.03445420924596914,0.049134701587300066,0.01,1,818
CS2_35,B_missing_mask_only,64,MAE,0.03445545537559686,0.04913647098729356,0.1,1,818
