battery,feature,horizon,metric,value,n_effective,support_rule
CS2_36,HF4,48,spearman,0.9478865316446827,608,horizon_common
CS2_36,HF5,48,pearson,0.8264308039996602,608,horizon_common
CS2_36,HF5,48,spearman,0.9041116325438374,608,horizon_common
CS2_36,HF6,48,pearson,0.6767236127724057,608,horizon_common
CS2_36,HF6,48,spearman,0.8403471749044156,608,horizon_common
CS2_36,HF7,48,pearson,0.9547474729982398,905,horizon_common
CS2_36,HF7,48,spearman,0.9664690124748291,905,horizon_common
CS2_36,HF8,48,pearson,-0.8548332946653004,883,horizon_common
CS2_36,HF8,48,spearman,-0.9160963258742074,883,horizon_common
CS2_36,SOH,64,pearson,0.9455886973272313,906,horizon_common
CS2_36,SOH,64,spearman,0.9557237326213252,906,horizon_common
CS2_36,HF1,64,pearson,0.9561209878206337,905,horizon_common
CS2_36,HF1,64,spearman,0.9655172106749025,905,horizon_common
CS2_36,HF2,64,pearson,-0.8501785283659458,883,horizon_common
CS2_36,HF2,64,spearman,-0.8989600718761239,883,horizon_common
CS2_36,HF3,64,pearson,0.1890070257627085,882,horizon_common
CS2_36,HF3,64,spearman,0.8836599089459223,882,horizon_common
CS2_36,HF4,64,pearson,0.8559194740351284,608,horizon_common
CS2_36,HF4,64,spearman,0.947488872154823,608,horizon_common
CS2_36,HF5,64,pearson,0.8237977995005448,608,horizon_common
CS2_36,HF5,64,spearman,0.8981424688802617,608,horizon_common
CS2_36,HF6,64,pearson,0.6819146663283897,608,horizon_common
CS2_36,HF6,64,spearman,0.8324522061220908,608,horizon_common
CS2_36,HF7,64,pearson,0.9563041674960417,905,horizon_common
CS2_36,HF7,64,spearman,0.9651020354631984,905,horizon_common
CS2_36,HF8,64,pearson,-0.861855930337638,883,horizon_common
CS2_36,HF8,64,spearman,-0.9119494219737326,883,horizon_common
CS2_37,SOH,1,pearson,0.9607360355609377,971,horizon_common
CS2_37,SOH,1,spearman,0.9593139311642571,971,horizon_common
CS2_37,HF1,1,pearson,0.9699149111943076,968,horizon_common
CS2_37,HF1,1,spearman,0.974152547989971,968,horizon_common
CS2_37,HF2,1,pearson,-0.8548522811598211,944,horizon_common
CS2_37,HF2,1,spearman,-0.9208110481462748,944,horizon_common
CS2_37,HF3,1,pearson,0.16883825856348186,941,horizon_common
CS2_37,HF3,1,spearman,0.9076342102462412,941,horizon_common
CS2_37,HF4,1,pearson,0.837968867311939,642,horizon_common
CS2_37,HF4,1,spearman,0.9439932586329776,642,horizon_common
CS2_37,HF5,1,pearson,0.8153816778644459,642,horizon_common
CS2_37,HF5,1,spearman,0.9053013709914829,642,horizon_common
CS2_37,HF6,1,pearson,0.733697634745224,642,horizon_common
CS2_37,HF6,1,spearman,0.8595611957749761,642,horizon_common
CS2_37,HF7,1,pearson,0.9699507128105713,968,horizon_common
CS2_37,HF7,1,spearman,0.9737910378079332,968,horizon_common
CS2_37,HF8,1,pearson,-0.8732440879073315,944,horizon_common
CS2_37,HF8,1,spearman,-0.9297798441815214,944,horizon_common
CS2_37,SOH,4,pearson,0.9629707823820185,971,horizon_common
CS2_37,SOH,4,spearman,0.959810487332332,971,horizon_common
CS2_37,HF1,4,pearson,0.9687667273842532,968,horizon_common
CS2_37,HF1,4,spearman,0.9697657870804004,968,horizon_common
CS2_37,HF2,4,pearson,-0.863219362082303,944,horizon_common
CS2_37,HF2,4,spearman,-0.9173022491884041,944,horizon_common
CS2_37,HF3,4,pearson,0.17074098405092966,941,horizon_common
CS2_37,HF3,4,spearman,0.9007614163121096,941,horizon_common
CS2_37,HF4,4,pearson,0.9446935363444711,641,horizon_common
CS2_37,HF4,4,spearman,0.9378366162683892,641,horizon_common
CS2_37,HF5,4,pearson,0.9100070200289848,641,horizon_common
CS2_37,HF5,4,spearman,0.8946108136381531,641,horizon_common
CS2_37,HF6,4,pearson,0.8249056041053495,641,horizon_common
CS2_37,HF6,4,spearman,0.8488089093358192,641,horizon_common
CS2_37,HF7,4,pearson,0.9687363051400228,968,horizon_common
CS2_37,HF7,4,spearman,0.9693649119248728,968,horizon_common
CS2_37,HF8,4,pearson,-0.881343765014452,944,horizon_common
CS2_37,HF8,4,spearman,-0.9258246230805989,944,horizon_common
CS2_37,SOH,8,pearson,0.9597097148956892,971,horizon_common
CS2_37,SOH,8,spearman,0.9539021465964673,971,horizon_common
CS2_37,HF1,8,pearson,0.969081394687051,968,horizon_common
CS2_37,HF1,8,spearman,0.9694782887351266,968,horizon_common
CS2_37,HF2,8,pearson,-0.845290994749987,944,horizon_common
CS2_37,HF2,8,spearman,-0.9090779773994182,944,horizon_common
CS2_37,HF3,8,pearson,0.16873995581000525,941,horizon_common
CS2_37,HF3,8,spearman,0.9001485388281275,941,horizon_common
CS2_37,HF4,8,pearson,0.8298041498504224,642,horizon_common
CS2_37,HF4,8,spearman,0.9294217619782538,642,horizon_common
CS2_37,HF5,8,pearson,0.803549523929278,642,horizon_common
CS2_37,HF5,8,spearman,0.8820851681467732,642,horizon_common
CS2_37,HF6,8,pearson,0.7121706606826929,642,horizon_common
CS2_37,HF6,8,spearman,0.8356292864009678,642,horizon_common
CS2_37,HF7,8,pearson,0.9690595069699938,968,horizon_common
CS2_37,HF7,8,spearman,0.9690771153108652,968,horizon_common
CS2_37,HF8,8,pearson,-0.8651209409928271,944,horizon_common
CS2_37,HF8,8,spearman,-0.9184817999621782,944,horizon_common
CS2_37,SOH,12,pearson,0.9597013814571924,971,horizon_common
CS2_37,SOH,12,spearman,0.954333020454318,971,horizon_common
CS2_37,HF1,12,pearson,0.9683331951856639,968,horizon_common
CS2_37,HF1,12,spearman,0.9669116274459618,968,horizon_common
CS2_37,HF2,12,pearson,-0.8468214792240703,944,horizon_common
CS2_37,HF2,12,spearman,-0.9067818150020641,944,horizon_common
CS2_37,HF3,12,pearson,0.16814898621796331,941,horizon_common
CS2_37,HF3,12,spearman,0.8906106293832385,941,horizon_common
