battery,feature,horizon,metric,value,n_effective,support_rule,rank
CS2_37,HF6,24,pearson_partial_controlling_SOH,-0.14123008001172171,638,feature_common,1.0
CS2_37,HF7,24,pearson_partial_controlling_SOH,0.04870048650164363,638,feature_common,7.0
CS2_37,HF8,24,pearson_partial_controlling_SOH,0.06249899444264199,638,feature_common,3.0
CS2_37,HF1,32,pearson_partial_controlling_SOH,0.016923491713281568,638,feature_common,6.0
CS2_37,HF2,32,pearson_partial_controlling_SOH,0.0599533288352478,638,feature_common,3.0
CS2_37,HF3,32,pearson_partial_controlling_SOH,-0.0019295533264248417,638,feature_common,8.0
CS2_37,HF4,32,pearson_partial_controlling_SOH,0.09099623221172627,638,feature_common,2.0
CS2_37,HF5,32,pearson_partial_controlling_SOH,-0.04272278465868484,638,feature_common,4.0
CS2_37,HF6,32,pearson_partial_controlling_SOH,-0.13005660104016817,638,feature_common,1.0
CS2_37,HF7,32,pearson_partial_controlling_SOH,0.015055366866345822,638,feature_common,7.0
CS2_37,HF8,32,pearson_partial_controlling_SOH,0.03277624841163553,638,feature_common,5.0
CS2_37,HF1,48,pearson_partial_controlling_SOH,-0.02132396073269413,639,feature_common,7.0
CS2_37,HF2,48,pearson_partial_controlling_SOH,0.14250295888066553,639,feature_common,2.0
CS2_37,HF3,48,pearson_partial_controlling_SOH,0.015526807649422093,639,feature_common,8.0
CS2_37,HF4,48,pearson_partial_controlling_SOH,0.13564489191678866,639,feature_common,3.0
CS2_37,HF5,48,pearson_partial_controlling_SOH,-0.1280731394364432,639,feature_common,4.0
CS2_37,HF6,48,pearson_partial_controlling_SOH,-0.2295373698520655,639,feature_common,1.0
CS2_37,HF7,48,pearson_partial_controlling_SOH,-0.025590849619297425,639,feature_common,6.0
CS2_37,HF8,48,pearson_partial_controlling_SOH,0.11162995361766428,639,feature_common,5.0
CS2_37,HF1,64,pearson_partial_controlling_SOH,-0.01873685973005141,639,feature_common,7.0
CS2_37,HF2,64,pearson_partial_controlling_SOH,0.2074832812570596,639,feature_common,4.0
CS2_37,HF3,64,pearson_partial_controlling_SOH,0.006225797664873815,639,feature_common,8.0
CS2_37,HF4,64,pearson_partial_controlling_SOH,0.2078979048120798,639,feature_common,3.0
CS2_37,HF5,64,pearson_partial_controlling_SOH,-0.21018407263410796,639,feature_common,2.0
CS2_37,HF6,64,pearson_partial_controlling_SOH,-0.28816739686066756,639,feature_common,1.0
CS2_37,HF7,64,pearson_partial_controlling_SOH,-0.024529289686496716,639,feature_common,6.0
CS2_37,HF8,64,pearson_partial_controlling_SOH,0.17488067100145327,639,feature_common,5.0
CS2_38,HF1,1,pearson_partial_controlling_SOH,0.17517541353668462,548,feature_common,2.0
CS2_38,HF2,1,pearson_partial_controlling_SOH,0.07732089643852907,548,feature_common,4.0
CS2_38,HF3,1,pearson_partial_controlling_SOH,-0.19846802375532321,548,feature_common,1.0
CS2_38,HF4,1,pearson_partial_controlling_SOH,0.061926015846560975,548,feature_common,5.0
CS2_38,HF5,1,pearson_partial_controlling_SOH,0.014367333293416908,548,feature_common,8.0
CS2_38,HF6,1,pearson_partial_controlling_SOH,-0.0245171705608938,548,feature_common,7.0
CS2_38,HF7,1,pearson_partial_controlling_SOH,0.1715670566877047,548,feature_common,3.0
CS2_38,HF8,1,pearson_partial_controlling_SOH,0.051310814935917604,548,feature_common,6.0
CS2_38,HF1,4,pearson_partial_controlling_SOH,-0.03514296322219294,547,feature_common,7.0
CS2_38,HF2,4,pearson_partial_controlling_SOH,0.06191175504274322,547,feature_common,3.0
CS2_38,HF3,4,pearson_partial_controlling_SOH,0.018696695264780135,547,feature_common,8.0
CS2_38,HF4,4,pearson_partial_controlling_SOH,-0.059352569091362904,547,feature_common,4.0
CS2_38,HF5,4,pearson_partial_controlling_SOH,-0.09618648144848067,547,feature_common,2.0
