battery,feature,horizon,metric,value,rmse,alpha,history_length,n_test
CS2_36,history_L16_HFhistory,24,MAE,0.02260231663617298,0.05293350825764587,0.01,16,934
CS2_36,history_L16_HFhistory,24,MAE,0.022508708337417173,0.052888877585390584,0.1,16,934
CS2_36,history_L16_HFhistory,24,MAE,0.022378944123386507,0.05281364550235225,1.0,16,934
CS2_36,history_L16_HFhistory,24,MAE,0.022122699036850546,0.05257978299810092,10.0,16,934
CS2_36,history_L16_HFhistory,24,MAE,0.022020578074047493,0.052398973322803626,100.0,16,934
CS2_37,history_L16_HFhistory,24,MAE,0.0220072117363239,0.04066762924243374,0.01,16,999
CS2_37,history_L16_HFhistory,24,MAE,0.021897897351521086,0.04068151642438955,0.1,16,999
CS2_37,history_L16_HFhistory,24,MAE,0.021811290658496008,0.04066810146837315,1.0,16,999
CS2_37,history_L16_HFhistory,24,MAE,0.021726041793766433,0.04058220661793567,10.0,16,999
CS2_37,history_L16_HFhistory,24,MAE,0.021511592405856608,0.04034321454127711,100.0,16,999
CS2_38,history_L16_HFhistory,24,MAE,0.022249020362880113,0.0461407232184091,0.01,16,989
CS2_38,history_L16_HFhistory,24,MAE,0.02206036849898736,0.046108531208268966,0.1,16,989
CS2_38,history_L16_HFhistory,24,MAE,0.02198433342605995,0.046077942817872294,1.0,16,989
CS2_38,history_L16_HFhistory,24,MAE,0.02175002106758508,0.04594887643246521,10.0,16,989
CS2_38,history_L16_HFhistory,24,MAE,0.020372148233833376,0.045361438207424616,100.0,16,989
CS2_35,history_L32_HFhistory,24,MAE,0.022031531930358925,0.03280966894210235,0.01,32,827
CS2_35,history_L32_HFhistory,24,MAE,0.021802990534229766,0.03258972023500877,0.1,32,827
CS2_35,history_L32_HFhistory,24,MAE,0.021659463484956475,0.032483215089150363,1.0,32,827
CS2_35,history_L32_HFhistory,24,MAE,0.021385596794438938,0.03241983723505612,10.0,32,827
CS2_35,history_L32_HFhistory,24,MAE,0.020894409304481516,0.03230979499248902,100.0,32,827
CS2_36,history_L32_HFhistory,24,MAE,0.024588010644308333,0.05398304643953797,0.01,32,918
CS2_36,history_L32_HFhistory,24,MAE,0.024373488419414533,0.05396401533887566,0.1,32,918
CS2_36,history_L32_HFhistory,24,MAE,0.0242466662699611,0.0539378346841555,1.0,32,918
CS2_36,history_L32_HFhistory,24,MAE,0.023740062907950308,0.05365672188394852,10.0,32,918
CS2_36,history_L32_HFhistory,24,MAE,0.02285591433038701,0.05316888240944339,100.0,32,918
CS2_37,history_L32_HFhistory,24,MAE,0.022107898673559355,0.04086430395746947,0.01,32,983
CS2_37,history_L32_HFhistory,24,MAE,0.021942660552704427,0.040883452954699466,0.1,32,983
CS2_37,history_L32_HFhistory,24,MAE,0.021883825945077436,0.04086295411816885,1.0,32,983
CS2_37,history_L32_HFhistory,24,MAE,0.021642018814321234,0.040546302777590255,10.0,32,983
CS2_37,history_L32_HFhistory,24,MAE,0.021317899902185973,0.04003259215042878,100.0,32,983
CS2_38,history_L32_HFhistory,24,MAE,0.023747837110710986,0.047440360548174104,0.01,32,973
CS2_38,history_L32_HFhistory,24,MAE,0.023414142415733318,0.04725730937457311,0.1,32,973
CS2_38,history_L32_HFhistory,24,MAE,0.02320505554817192,0.04708730202608244,1.0,32,973
CS2_38,history_L32_HFhistory,24,MAE,0.022833554935842795,0.04685493563237044,10.0,32,973
CS2_38,history_L32_HFhistory,24,MAE,0.02141684168815084,0.046249330094435506,100.0,32,973
CS2_35,persistence,32,MAE,0.03473434623256313,0.05103449234994496,,1,846
CS2_36,persistence,32,MAE,0.03889776562061769,0.07872616334212901,,1,938
CS2_37,persistence,32,MAE,0.033859752901342195,0.06253937538155313,,1,1001
CS2_38,persistence,32,MAE,0.033649475996377645,0.06798889380348448,,1,992
CS2_35,current_SOH,32,MAE,0.02803359942371656,0.04476944512072941,0.01,1,850
CS2_35,current_SOH,32,MAE,0.02803534961757762,0.04477072202938067,0.1,1,850
CS2_35,current_SOH,32,MAE,0.02805284567068574,0.04478351362533821,1.0,1,850
CS2_35,current_SOH,32,MAE,0.02823005099660046,0.044913655402011074,10.0,1,850
CS2_35,current_SOH,32,MAE,0.030131290718612067,0.04641369530778119,100.0,1,850
CS2_36,current_SOH,32,MAE,0.02845278746413661,0.07372221385166101,0.01,1,941
CS2_36,current_SOH,32,MAE,0.02845322021601902,0.07372134170434883,0.1,1,941
CS2_36,current_SOH,32,MAE,0.028457546233180444,0.07371266700184903,1.0,1,941
CS2_36,current_SOH,32,MAE,0.028505443998217205,0.07363057102915951,10.0,1,941
CS2_36,current_SOH,32,MAE,0.02976150039446976,0.07324848600436418,100.0,1,941
CS2_37,current_SOH,32,MAE,0.02695559732538705,0.05955282802176045,0.01,1,1006
CS2_37,current_SOH,32,MAE,0.026957047192073477,0.059553052897830416,0.1,1,1006
CS2_37,current_SOH,32,MAE,0.02697176751799363,0.05955534169387096,1.0,1,1006
